"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_4705__suntrust__R","venue_4705__suntrust","R",19711,"4705","Truist Park","ATL",-0.00348585102996885,0.00244230697492226,0.000313515715460387,0.00191897611788997,-0.00317233531450847,61.608000835641,0.00310601556673272,"xbh_resid"
"venue_4__base__L","venue_4__base","L",16857,"4","Guaranteed Rate Field","CHW",-0.00541341389049662,0.00234369225235845,-0.0016135159072992,0.00189210091090749,-0.00702692979779582,14.959215789335,0.00301213200753585,"xbh_resid"
"venue_4__base__R","venue_4__base","R",26151,"4","Guaranteed Rate Field","CHW",-0.00541341389049662,0.00234369225235845,0.00123014061525236,0.00188401416666719,-0.00418327327524426,49.3735030616246,0.00300705882116857,"xbh_resid"
"venue_5150__base__L","venue_5150__base","L",59,"5150","Gocheok Sky Dome","LAD",-0.00493450394563538,0.00800156188899988,-0.000319615832652876,0.00225077410054225,-0.00525411977828826,36.4139846078221,0.00831209821375849,"xbh_resid"
"venue_5150__base__R","venue_5150__base","R",64,"5150","Gocheok Sky Dome","LAD",-0.00493450394563538,0.00800156188899988,-2.98432941599042e-05,0.00225042109937153,-0.00496434723979529,39.9208481492633,0.00831200263402219,"xbh_resid"
"venue_5325__globe_life__L","venue_5325__globe_life","L",9621,"5325","Globe Life Field","TEX",-0.00290349082060626,0.00268506443445909,-0.000719347068197794,0.00199180485744535,-0.00362283788880406,56.1559622769183,0.00334318076199,"xbh_resid"
"venue_5325__globe_life__R","venue_5325__globe_life","R",12785,"5325","Globe Life Field","TEX",-0.00290349082060626,0.00268506443445909,0.000513723285533482,0.00198512427089736,-0.00238976753507278,71.0787340827676,0.00333920490358153,"xbh_resid"
"venue_5340__base__L","venue_5340__base","L",129,"5340","Estadio Alfredo Harp Helu","AZ",0.0151861454614091,0.00738219748193271,0.000343331381133552,0.00224596127239982,0.0155294768425427,287.939673096698,0.00771629326162332,"xbh_resid"
"venue_5340__base__R","venue_5340__base","R",197,"5340","Estadio Alfredo Harp Helu","AZ",0.0151861454614091,0.00738219748193271,0.00073214392318552,0.00224195577722418,0.0159182893845946,292.645131161386,0.00771512834431693,"xbh_resid"
"venue_5355__sutter_health__L","venue_5355__sutter_health","L",158,"5355","Las Vegas Ballpark","ATH",0.0160904065026483,0.00737395899395731,0.000586177876189155,0.00224434799235454,0.0166765843788375,301.822112123067,0.007707941953294,"xbh_resid"
"venue_5355__sutter_health__R","venue_5355__sutter_health","R",184,"5355","Las Vegas Ballpark","ATH",0.0160904065026483,0.00737395899395731,0.000553336747454362,0.00224292339116724,0.0166437432501027,301.424664671287,0.00770752726775644,"xbh_resid"
"venue_5365__base__L","venue_5365__base","L",12,"5365","TD Ameritrade Park","KCR",-0.0015717333624986,0.00830158470961873,-9.36664546410991e-05,0.00225432217398501,-0.0016653998171397,79.8451228987255,0.00860222512813377,"xbh_resid"
"venue_5365__base__R","venue_5365__base","R",32,"5365","TD Ameritrade Park","KCR",-0.0015717333624986,0.00830158470961873,-1.76429240710408e-05,0.00225285973126117,-0.00158937628656964,80.7651691841131,0.00860184199225454,"xbh_resid"
