"park_era_half_id","park_era_id","half","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","half_effect","half_se","delta_overall","delta_half","pf_index_overall","pf_index_half","component"
"venue_32__base__1H","venue_32__base","1H",22526,"32","American Family Field","MIL",0.0287354095596034,0.0217690168865313,0.00695777165186787,0.0144216909407536,0.0287354095596034,0.0356931812114713,127.394957078036,134.028161848141,"pts_resid"
"venue_2681__base__1H","venue_2681__base","1H",22142,"2681","Citizens Bank Park","PHI",0.044663612228301,0.0216044832180023,-0.00971005118302303,0.0143932012774965,0.044663612228301,0.034953561045278,142.580139232274,133.32304356316,"pts_resid"
"venue_2392__base__1H","venue_2392__base","1H",22568,"2392","Minute Maid Park","HOU",0.0386514587841114,0.0217362144966293,-0.0048997298350396,0.0144046294363201,0.0386514587841114,0.0337517289490718,136.848441369799,132.177274660083,"pts_resid"
"venue_7__walls_in__1H","venue_7__walls_in","1H",2230,"7","Kauffman Stadium","KCR",0.0294004473600167,0.0644799742801459,0.000599777729172867,0.0156829056495358,0.0294004473600167,0.0300002250891896,128.028972123473,128.600771356506,"pts_resid"
"venue_12__trop_return__1H","venue_12__trop_return","1H",2241,"12","Tropicana Field","TBR",0.0248410021516903,0.0644548813822949,0.000506763712758381,0.0156828627217964,0.0248410021516903,0.0253477658644487,123.682216406535,124.165340551014,"pts_resid"
"venue_32__base__2H","venue_32__base","2H",19265,"32","American Family Field","MIL",0.0287354095596034,0.0217690168865313,-0.00637156088838645,0.0144313723976866,0.0287354095596034,0.022363848671217,127.394957078036,121.320617448549,"pts_resid"
"venue_3949__base__1H","venue_3949__base","1H",32,"3949","Rickwood Field","STL",0.0121900299967629,0.108524066762408,0.000248680178926495,0.0157836839502594,0.0121900299967629,0.0124387101756894,111.621388163917,111.85846788306,"pts_resid"
"venue_22__base__2H","venue_22__base","2H",19633,"22","Dodger Stadium","LAD",0.00592184355156157,0.0218124409655919,0.00369044681462424,0.014428490860845,0.00592184355156157,0.00961229036618581,105.64560075545,109.163895209396,"pts_resid"
"venue_2523__steinbrenner__2H","venue_2523__steinbrenner","2H",1499,"2523","George M. Steinbrenner Field","TBR",0.00623546004522974,0.0535188855007818,0.00130311138692857,0.015603161610938,0.00623546004522974,0.00753857143215831,105.944587633128,107.18691133966,"pts_resid"
"venue_2523__steinbrenner__1H","venue_2523__steinbrenner","1H",2572,"2523","George M. Steinbrenner Field","TBR",0.00623546004522974,0.0535188855007818,-0.00117590617741264,0.0155725067530341,0.00623546004522974,0.0050595538678171,105.944587633128,104.823535253791,"pts_resid"
"venue_2756__base__2H","venue_2756__base","2H",41,"2756","Sahlen Field","TOR",0.00466300679439061,0.107984855906485,9.51267030739417e-05,0.0157821447680875,0.00466300679439061,0.00475813349746455,104.445486350976,104.536175573354,"pts_resid"
"venue_2536__base__2H","venue_2536__base","2H",46,"2536","TD Ballpark","TOR",0.00234422616105552,0.107690291517632,4.78228996425981e-05,0.0157813071064116,0.00234422616105552,0.00239204906069812,102.234872446489,102.280464498355,"pts_resid"
"venue_22__base__1H","venue_22__base","1H",21840,"22","Dodger Stadium","LAD",0.00592184355156157,0.0218124409655919,-0.00356963947332492,0.0144218555215149,0.00592184355156157,0.00235220407823665,105.64560075545,102.242478208929,"pts_resid"
"venue_14__base__1H","venue_14__base","1H",12420,"14","Rogers Centre","TOR",-0.0104849734932151,0.0257157708996978,0.00769770227362562,0.0148114813818399,-0.0104849734932151,-0.00278727121958952,90.0041306801219,97.3427497086089,"pts_resid"
"venue_5__base__1H","venue_5__base","1H",15446,"5","Progressive Field","CLE",-0.00327039231828358,0.0239587228489764,0.000130067495638048,0.0146401484220743,-0.00327039231828358,-0.00314032482264553,96.8821652949862,97.0061653880721,"pts_resid"
"venue_6130__base__2H","venue_6130__base","2H",44,"6130","Bristol Motor Speedway","CIN",-0.00312414302741226,0.107798194759196,-6.37334319320913e-05,0.0157816136937183,-0.00312414302741226,-0.00318787645934435,97.0215923331776,96.960831945246,"pts_resid"
"venue_5__base__2H","venue_5__base","2H",17381,"5","Progressive Field","CLE",-0.00327039231828358,0.0239587228489764,-0.000196784455902033,0.014633001008248,-0.00327039231828358,-0.00346717677418561,96.8821652949862,96.6945604615879,"pts_resid"
"venue_3312__base__2H","venue_3312__base","2H",21425,"3312","Target Field","MIN",-0.00664256224762578,0.0213940111589275,0.00148063526199663,0.0143661482041692,-0.00664256224762578,-0.00516192698562915,93.6673007118817,95.0788671406284,"pts_resid"
"venue_14__of_renovation__1H","venue_14__of_renovation","1H",8653,"14","Rogers Centre","TOR",-0.0121379034380343,0.0320095557818163,0.00388040430749272,0.015170582056181,-0.0121379034380343,-0.00825749913054158,88.4283067894828,92.1276975787003,"pts_resid"
"venue_3312__base__1H","venue_3312__base","1H",23157,"3312","Target Field","MIN",-0.00664256224762578,0.0213940111589275,-0.00161614547555124,0.0143610066571538,-0.00664256224762578,-0.00825870772317701,93.6673007118817,92.1265453646243,"pts_resid"
"venue_17__base__2H","venue_17__base","2H",20965,"17","Wrigley Field","CHC",-0.0101398906824384,0.0216923173272861,0.00143756025866876,0.0144070997544805,-0.0101398906824384,-0.00870233042376968,90.3331160307565,91.7036168235722,"pts_resid"
"venue_17__base__1H","venue_17__base","1H",21391,"17","Wrigley Field","CHC",-0.0101398906824384,0.0216923173272861,-0.00164441699566131,0.0144052606767015,-0.0101398906824384,-0.0117843076780997,90.3331160307565,88.7654079763057,"pts_resid"
"venue_15__humidor__1H","venue_15__humidor","1H",17179,"15","Chase Field","AZ",-0.0138512008447143,0.0239695687413126,0.000526568876084531,0.0146552926435217,-0.0138512008447143,-0.0133246319686297,86.7949314648488,87.2969368992605,"pts_resid"
