"park_era_half_id","park_era_id","half","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","half_effect","half_se","delta_overall","delta_half","pf_index_overall","pf_index_half","component"
"venue_2756__buffalo__1H","venue_2756__buffalo","1H",760,"2756","Sahlen Field","TOR",0.00623578632931408,0.00595865264729232,-5.60111782221281e-05,0.0012959433480563,0.00623578632931408,0.00617977515109195,175.466266900995,174.788412609343,"xbh_resid"
"venue_5381__base__1H","venue_5381__base","1H",346,"5381","London Stadium","BOS",0.00565890087729681,0.00734418120383654,0.000133845142169681,0.00129947753907613,0.00565890087729681,0.00579274601946649,168.484726932478,170.104537600925,"xbh_resid"
"venue_14__base__2H","venue_14__base","2H",14627,"14","Rogers Centre","TOR",0.00551823779891243,0.00260936573842219,-0.000719256025878992,0.00122144293260313,0.00551823779891243,0.00479898177303343,166.78240474633,158.077878267613,"xbh_resid"
"venue_2392__base__1H","venue_2392__base","1H",22568,"2392","Minute Maid Park","HOU",0.00392293577506922,0.00235820268022184,0.000109432933191397,0.00118891301978275,0.00392293577506922,0.00403236870826061,147.475859916034,148.800230974926,"xbh_resid"
"venue_2392__base__2H","venue_2392__base","2H",19778,"2392","Minute Maid Park","HOU",0.00392293577506922,0.00235820268022184,-1.66470887442099e-05,0.00118967261018222,0.00392293577506922,0.00390628868632501,147.475859916034,147.274394763774,"xbh_resid"
"venue_5__base__1H","venue_5__base","1H",15446,"5","Progressive Field","CLE",0.00338442750714486,0.00247715627304424,0.000494773098042011,0.00120838611766241,0.00338442750714486,0.00387920060518688,140.958765434376,146.946571414312,"xbh_resid"
"venue_2__wall_medium__1H","venue_2__wall_medium","1H",4512,"2","Oriole Park at Camden Yards","BAL",0.00323309030817086,0.00385691244581411,0.000542253881855679,0.00127879130419469,0.00323309030817086,0.00377534419002654,139.127263704412,145.689688074832,"xbh_resid"
"venue_22__base__2H","venue_22__base","2H",19633,"22","Dodger Stadium","LAD",0.00322736995169459,0.00235050741759394,0.000523388602228446,0.00119101106243801,0.00322736995169459,0.00375075855392304,139.058035234127,145.392149628495,"xbh_resid"
"venue_32__base__1H","venue_32__base","1H",22526,"32","American Family Field","MIL",0.00352266296121558,0.00234986892637844,0.000115068252339392,0.00119032027227042,0.00352266296121558,0.00363773121355498,142.631708207133,144.024278603917,"xbh_resid"
"venue_32__base__2H","venue_32__base","2H",19265,"32","American Family Field","MIL",0.00352266296121558,0.00234986892637844,-3.17497183890559e-05,0.00119121349196121,0.00352266296121558,0.00349091324282653,142.631708207133,142.247469140005,"xbh_resid"
"venue_2681__base__2H","venue_2681__base","2H",20870,"2681","Citizens Bank Park","PHI",0.0022342865757117,0.00233767407031077,0.00111806046576631,0.00118844534336092,0.0022342865757117,0.00335234704147801,127.03961588025,140.570523622282,"xbh_resid"
"venue_5__base__2H","venue_5__base","2H",17381,"5","Progressive Field","CLE",0.00338442750714486,0.00247715627304424,-0.000414724129047508,0.00120772733763094,0.00338442750714486,0.00296970337809736,140.958765434376,135.93972209964,"xbh_resid"
