"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_4169__base__R","venue_4169__base","R",2541,"4169","Marlins Park","MIA",-0.264403820716152,1.0983228548948,0.0544725284266093,0.285129455866601,-0.209931292289543,99.926383577966,1.13472987983355,"distance_air"
"venue_4169__cf_in_407__L","venue_4169__cf_in_407","L",6374,"4169","Marlins Park","MIA",0.703073359411559,0.840760493711702,0.142491303293842,0.272723430979445,0.8455646627054,100.296513418214,0.883887027618092,"distance_air"
"venue_4169__cf_in_407__R","venue_4169__cf_in_407","R",10051,"4169","Marlins Park","MIA",0.703073359411559,0.840760493711702,-0.140185387130231,0.272645993238625,0.562887972281327,100.197387431256,0.883863137264713,"distance_air"
"venue_4169__fence_reduced__L","venue_4169__fence_reduced","L",9439,"4169","loanDepot park","MIA",-1.39011970577018,0.805028705300448,-0.0583298657303459,0.265408195981283,-1.44844957150053,99.4920734599039,0.847651300271377,"distance_air"
"venue_4169__fence_reduced__R","venue_4169__fence_reduced","R",14084,"4169","loanDepot park","MIA",-1.39011970577018,0.805028705300448,0.0537705982440699,0.265350403180962,-1.33634910752611,99.5313836312278,0.847633206538073,"distance_air"
"venue_4705__suntrust__L","venue_4705__suntrust","L",15230,"4705","Truist Park","ATL",0.849508135090236,0.782026830117563,0.0845945775097286,0.257537683150007,0.934102712599965,100.32756097847,0.823341740267064,"distance_air"
"venue_4705__suntrust__R","venue_4705__suntrust","R",20065,"4705","Truist Park","ATL",0.849508135090236,0.782026830117563,-0.0818083893103092,0.257497847881062,0.767699745779927,100.269208596129,0.823329280839144,"distance_air"
"venue_4__base__L","venue_4__base","L",17150,"4","Guaranteed Rate Field","CHW",-2.11245065923429,0.774463611906526,0.165274109377144,0.253614197111736,-1.94717654985715,99.3171853080804,0.814931927920322,"distance_air"
"venue_4__base__R","venue_4__base","R",26502,"4","Guaranteed Rate Field","CHW",-2.11245065923429,0.774463611906526,-0.172202452903242,0.253561258396934,-2.28465311213753,99.1988426981509,0.814915454465762,"distance_air"
"venue_5150__base__L","venue_5150__base","L",59,"5150","Gocheok Sky Dome","LAD",-5.04023836070429,2.94224257413563,-0.00228706377042156,0.290070645758992,-5.04252542447471,98.2317420346592,2.95650678074435,"distance_air"
"venue_5150__base__R","venue_5150__base","R",64,"5150","Gocheok Sky Dome","LAD",-5.04023836070429,2.94224257413563,-0.0142437389931318,0.290065522296512,-5.05448209969742,98.2275491978519,2.95650627807238,"distance_air"
"venue_5325__globe_life__L","venue_5325__globe_life","L",10009,"5325","Globe Life Field","TEX",1.83658425623007,0.802775158185663,-0.022069866111133,0.264781138342669,1.81451439011894,100.636294168787,0.845314737729123,"distance_air"
"venue_5325__globe_life__R","venue_5325__globe_life","R",13223,"5325","Globe Life Field","TEX",1.83658425623007,0.802775158185663,0.0280934328146437,0.264731862199228,1.86467768904472,100.653884888799,0.845299304071338,"distance_air"
"venue_5340__base__L","venue_5340__base","L",129,"5340","Estadio Alfredo Harp Helu","AZ",18.6743257683264,2.31687152326437,0.0378058586801474,0.289823215093817,18.7121316270065,106.5617667761,2.33492851096574,"distance_air"
"venue_5340__base__R","venue_5340__base","R",197,"5340","Estadio Alfredo Harp Helu","AZ",18.6743257683264,2.31687152326437,0.0234415613675652,0.289753998745729,18.6977673296939,106.556729660568,2.33491992049032,"distance_air"
"venue_5355__sutter_health__L","venue_5355__sutter_health","L",158,"5355","Las Vegas Ballpark","ATH",17.0767841005573,2.23328271800059,0.0197492249040794,0.289719381719382,17.0965333254613,105.995226337527,2.2519966737684,"distance_air"
"venue_5355__sutter_health__R","venue_5355__sutter_health","R",184,"5355","Las Vegas Ballpark","ATH",17.0767841005573,2.23328271800059,0.036258632185225,0.289674438526126,17.1130427327425,106.00101567689,2.25199089226744,"distance_air"
"venue_5365__base__L","venue_5365__base","L",12,"5365","TD Ameritrade Park","KCR",0,,0,,0,100,0,"distance_air"
"venue_5365__base__R","venue_5365__base","R",32,"5365","TD Ameritrade Park","KCR",0,,0,,0,100,0,"distance_air"
"venue_5381__base__L","venue_5381__base","L",109,"5381","London Stadium","BOS",-12.5438513508325,2.73360736086449,-0.0226226953336161,0.290094514530628,-12.5664740461661,95.5933255744177,2.7489568986678,"distance_air"
"venue_5381__base__R","venue_5381__base","R",237,"5381","London Stadium","BOS",-12.5438513508325,2.73360736086449,-0.0185182027224405,0.289966805284715,-12.5623695535549,95.5947648932397,2.74894342457962,"distance_air"
"venue_5__base__L","venue_5__base","L",16150,"5","Progressive Field","CLE",-2.26590702178301,0.788123452784367,0.025813892725058,0.258678083443813,-2.24009312905795,99.2144685083121,0.829489558513497,"distance_air"
"venue_5__base__R","venue_5__base","R",16677,"5","Progressive Field","CLE",-2.26590702178301,0.788123452784367,-0.0332455375569798,0.258673911446322,-2.29915255933999,99.193758189725,0.829488257476675,"distance_air"
"venue_5__wind_tunnel__L","venue_5__wind_tunnel","L",6128,"5","Progressive Field","CLE",-2.38251341420228,0.874620702872102,0.111793348403657,0.275858874226959,-2.27072006579862,99.2037285872831,0.917092957328893,"distance_air"
"venue_5__wind_tunnel__R","venue_5__wind_tunnel","R",4539,"5","Progressive Field","CLE",-2.38251341420228,0.874620702872102,-0.119607435070047,0.275907127460436,-2.50212084927232,99.1225834776169,0.917107472914684,"distance_air"
"venue_6130__base__L","venue_6130__base","L",16,"6130","Bristol Motor Speedway","CIN",2.28761441531797,3.72914165953888,0.00358451707705632,0.290266567623287,2.29119893239502,100.803452718894,3.74042139299681,"distance_air"
"venue_6130__base__R","venue_6130__base","R",28,"6130","Bristol Motor Speedway","CIN",2.28761441531797,3.72914165953888,0.00391832306509423,0.290226147289182,2.29153273838306,100.803569774347,3.74041825648933,"distance_air"
"venue_680__base__L","venue_680__base","L",19137,"680","T-Mobile Park","SEA",-3.66248790594093,0.774290598344562,0.0936634516137377,0.253847309778201,-3.56882445432719,98.7485234605586,0.814840099262677,"distance_air"
"venue_680__base__R","venue_680__base","R",23427,"680","T-Mobile Park","SEA",-3.66248790594093,0.774290598344562,-0.105675554718648,0.253818238275947,-3.76816346065958,98.6786214261455,0.814831043079659,"distance_air"
"venue_7__base__L","venue_7__base","L",17633,"7","Kauffman Stadium","KCR",1.69231028571849,0.775581964635028,-0.155328469193058,0.254289687487039,1.53698181652544,100.538972064764,0.816205016542649,"distance_air"
"venue_7__base__R","venue_7__base","R",25712,"7","Kauffman Stadium","KCR",1.69231028571849,0.775581964635028,0.160878851566591,0.254240055828567,1.85318913728508,100.649856208435,0.81618955510031,"distance_air"
"venue_7__walls_in__L","venue_7__walls_in","L",1347,"7","Kauffman Stadium","KCR",4.60620084411517,1.19793235102568,-0.0245712015767413,0.285890029285968,4.58162964253843,101.606636045966,1.23157420664735,"distance_air"
"venue_7__walls_in__R","venue_7__walls_in","R",1472,"7","Kauffman Stadium","KCR",4.60620084411517,1.19793235102568,0.0396784628184108,0.285885003635513,4.64587930693358,101.629166419394,1.2315730400336,"distance_air"
