player_id,season,n10_sav,n10_sav_native,eff_cnt_sav,flag_le2_sav,fb_cnt_sav,brk_cnt_sav,off_cnt_sav
656954,2021,3,3,2.766668607213845,0,1,1,1
656970,2022,3,3,3.710850526940774,0,1,1,1
657006,2021,4,4,3.34736997141346,0,2,2,0
657006,2022,2,2,2.3804876190838926,1,1,1,0
657006,2023,2,2,1.9605821233593894,1,1,1,0
657006,2024,2,2,2.2280150613818153,1,1,1,0
657053,2021,3,3,2.8737448919184545,0,1,1,1
657053,2023,4,4,4.086002173753156,0,2,1,1
657093,2021,3,3,2.927745198414678,0,2,1,0
657093,2022,3,3,3.7274309510915242,0,2,1,0
657140,2022,4,4,4.167465430874251,0,2,1,1
657140,2023,3,3,2.9510978249664976,0,2,1,0
657248,2021,2,2,2.6982833521313743,1,1,1,0
657248,2022,4,4,4.3456532625024495,0,2,2,0
657277,2021,3,3,3.50835338942021,0,1,1,1
657277,2022,3,3,3.231293001570315,0,1,1,1
657277,2023,3,3,3.037241023931132,0,1,1,1
657277,2024,3,3,3.3095048980672486,0,1,1,1
657277,2025,3,3,3.9361090774547542,0,1,1,1
657376,2023,4,4,4.033771733835743,0,2,2,0
657376,2024,4,4,3.7536410318008464,0,2,2,0
657376,2025,3,4,3.6295047288559825,0,1,3,0
657746,2021,3,3,2.1032086551242575,0,1,1,1
657746,2022,3,3,2.363906812149809,0,1,1,1
657746,2023,3,3,2.363920893751212,0,1,1,1
657746,2024,3,3,2.9250542597565183,0,1,1,1
657746,2025,4,4,3.0124474327922974,0,2,1,1
657756,2023,3,3,2.5034046302972035,0,1,1,1
660271,2021,4,4,3.4295669828727444,0,2,1,1
660271,2022,3,3,3.801087974993267,0,1,1,1
660271,2023,3,3,3.5285317073859233,0,2,1,0
660271,2025,2,3,3.4902339993215388,1,1,2,0
660623,2021,2,2,2.2908772685412147,1,1,1,0
660730,2022,3,3,2.6913717082642292,0,1,1,1
660761,2021,3,3,3.3083005260197833,0,1,1,1
660761,2022,4,4,4.152494187757198,0,1,2,1
660761,2023,3,4,3.4053218369668112,0,1,2,1
661269,2021,4,4,3.1188402904264074,0,1,2,1
661269,2022,4,4,2.979862091982382,0,1,2,1
661309,2022,3,3,2.6453206922275188,0,1,1,1
661563,2021,2,2,2.2475243519263532,1,1,1,0
661563,2024,3,3,2.708309635624022,0,1,1,1
661563,2025,3,3,2.643432655909658,0,1,1,1
663362,2023,5,5,4.719327945675767,0,3,1,0
663362,2024,4,4,4.016354595914565,0,2,1,0
663372,2022,3,3,3.8247645857397474,0,2,1,0
663372,2023,4,4,4.301408281071222,0,2,1,1
663372,2024,5,5,4.078236896624852,0,2,2,1
663372,2025,4,5,3.985206911942868,0,2,2,1
663436,2022,4,4,2.931124437956888,0,1,2,1
663436,2024,3,4,3.113577064145914,0,1,2,1
663436,2025,4,4,4.054162418195779,0,2,1,1
663455,2022,2,2,2.1757766434728874,1,1,0,1
663460,2021,3,3,2.5326201474997974,0,1,1,1
663460,2022,3,3,2.6427759718808637,0,1,1,1
663460,2025,3,4,3.209695849221327,0,1,2,1
663465,2021,4,4,3.052521688166594,0,2,1,1
663474,2021,3,3,2.2193039220264588,0,1,2,0
663474,2022,3,3,2.4303373002827273,0,1,2,0
663474,2024,3,3,2.5678423961050965,0,1,2,0
663531,2021,3,3,3.2592399452447687,0,1,1,1
663554,2021,4,4,4.190552817727714,0,2,1,1
663554,2024,3,3,3.785799094899039,0,1,1,1
663554,2025,4,5,3.6369984579126533,0,2,2,1
