player_id,player_name,season,event_month,family,base_share,new_share,delta,is_new_pitch,n_prior_months
605463,"Scott, Tayler",2024,6,ff,0.37575757575757573,0.5114155251141552,0.1356579493565795,FALSE,2
605483,"Snell, Blake",2021,6,ff,0.45010845986984815,0.5809248554913294,0.13081639562148129,FALSE,2
605483,"Snell, Blake",2023,6,ff,0.5719661335841957,0.4383838383838384,-0.1335822952003573,FALSE,2
605483,"Snell, Blake",2024,7,cufam,0.1820388349514563,0.3392330383480826,0.1571942033966263,FALSE,2
605488,"Springs, Jeffrey",2022,6,slfam,0.17671517671517672,0.3006535947712418,0.12393841805606509,FALSE,2
605507,"Thompson, Zach",2021,7,ch,0.03508771929824561,0.1755485893416928,0.14046087004344718,FALSE,1
605507,"Thompson, Zach",2022,5,fc,0.2935153583617747,0.4057971014492754,0.11228174308750066,FALSE,1
605540,"Woodruff, Brandon",2021,7,cufam,0.13879709187045605,0.24897959183673468,0.11018249996627863,FALSE,3
605540,"Woodruff, Brandon",2023,9,si,0.1731066460587326,0.2904040404040404,0.11729739434530778,FALSE,2
605540,"Woodruff, Brandon",2025,9,fc,0.12222222222222222,0.33766233766233766,0.21544011544011543,FALSE,2
607067,"Rea, Colin",2025,6,ff,0.4823529411764706,0.3640776699029126,-0.11827527127355797,FALSE,2
607074,"Rod<c3><b3>n, Carlos",2022,6,ff,0.653755868544601,0.546572934973638,-0.10718293357096298,FALSE,2
607074,"Rod<c3><b3>n, Carlos",2024,5,slfam,0.19210053859964094,0.31016042780748665,0.11805988920784571,FALSE,1
607192,"Glasnow, Tyler",2024,6,ff,0.5351351351351351,0.37292161520190026,-0.16221351993323485,FALSE,2
607192,"Glasnow, Tyler",2025,7,ff,0.48366013071895425,0.3305785123966942,-0.15308161832226003,FALSE,1
607200,"Fedde, Erick",2021,9,si,0.44902271526677234,0.3230174081237911,-0.12600530714298125,FALSE,5
607200,"Fedde, Erick",2022,5,cufam,0.3389830508474576,0.22115384615384615,-0.11782920469361147,FALSE,1
607200,"Fedde, Erick",2024,5,slfam,0.268630849220104,0.15985790408525755,-0.10877294513484645,FALSE,1
607231,"Gant, John",2021,5,si,0.4631336405529954,0.3021978021978022,-0.1609358383551932,FALSE,1
607259,"Martinez, Nick",2022,5,ff,0.36752136752136755,0.19444444444444445,-0.1730769230769231,FALSE,1
607536,"Freeland, Kyle",2021,6,ch,0.2911392405063291,0.1761786600496278,-0.11496058045670132,FALSE,1
607536,"Freeland, Kyle",2022,8,si,0.1959385290889133,0.2991967871485944,0.10325825805968109,FALSE,4
607536,"Freeland, Kyle",2023,5,fc,0.2648870636550308,0.1384928716904277,-0.12639419196460308,FALSE,1
607536,"Freeland, Kyle",2025,5,si,0.2446351931330472,0.06483300589390963,-0.1798021872391376,FALSE,1
607572,"Howard, Sam",2021,6,ff,0.5226130653266332,0.41818181818181815,-0.10443124714481505,FALSE,1
607625,"Lugo, Seth",2023,9,cufam,0.31632110579479,0.17338709677419356,-0.14293400902059644,FALSE,5
607625,"Lugo, Seth",2024,9,fc,0.07379798732761834,0.18181818181818182,0.10802019449056348,FALSE,5
607644,"Means, John",2021,7,ff,0.5140913508260447,0.38636363636363635,-0.12772771446240838,FALSE,2
608331,"Fried, Max",2021,8,slfam,0.25082946250829463,0.1461864406779661,-0.10464302183032853,FALSE,4
608331,"Fried, Max",2022,8,slfam,0.21973094170403587,0.0913978494623656,-0.12833309224167028,FALSE,4
608331,"Fried, Max",2024,9,slfam,0.09700176366843033,0.20242914979757085,0.10542738612914052,FALSE,5
608331,"Fried, Max",2025,6,si,0.2046058458813109,0.10176125244618395,-0.10284459343512695,FALSE,2
608337,"Giolito, Lucas",2021,7,ch,0.3748411689961881,0.24279835390946503,-0.13204281508672305,FALSE,3
608337,"Giolito, Lucas",2023,9,ch,0.25105243015690776,0.42634315424610053,0.17529072408919277,FALSE,5
608344,"Irvin, Cole",2021,5,si,0.2539325842696629,0.13555992141453832,-0.1183726628551246,FALSE,1
