"game_date","season","mean_cd","num_pitches","num_games","fetched_at_utc"
2019-09-08,2019,0.327879979528223,1545,15,"2026-07-02T04:53:07Z"
2019-09-09,2019,0.326703067550782,903,8,"2026-07-02T04:53:07Z"
2019-09-10,2019,0.330153777235002,1769,15,"2026-07-02T04:53:07Z"
2019-09-11,2019,0.335332644848691,1587,14,"2026-07-02T04:53:07Z"
2019-09-12,2019,0.335463943033412,1712,15,"2026-07-02T04:53:07Z"
2019-09-13,2019,0.330409456906997,1355,13,"2026-07-02T04:53:07Z"
2019-09-14,2019,0.334696082718144,1699,16,"2026-07-02T04:53:07Z"
2019-09-15,2019,0.328184208300216,1670,15,"2026-07-02T04:53:07Z"
2019-09-16,2019,0.328946264604601,850,8,"2026-07-02T04:53:07Z"
2019-09-17,2019,0.331913812680695,1767,15,"2026-07-02T04:53:07Z"
2019-09-18,2019,0.328940259279659,1449,15,"2026-07-02T04:53:07Z"
2019-09-19,2019,0.325958231460255,1063,9,"2026-07-02T04:53:07Z"
2019-09-20,2019,0.331869291522715,1634,15,"2026-07-02T04:53:07Z"
2019-09-21,2019,0.330726674615117,1607,15,"2026-07-02T04:53:07Z"
2019-09-22,2019,0.329945217191263,1711,15,"2026-07-02T04:53:07Z"
2019-09-23,2019,0.335756327434487,601,5,"2026-07-02T04:53:07Z"
2019-09-24,2019,0.335163474407923,2030,16,"2026-07-02T04:53:07Z"
2019-09-25,2019,0.329542501681251,1291,14,"2026-07-02T04:53:07Z"
2019-09-26,2019,0.331801029458378,974,10,"2026-07-02T04:53:07Z"
2019-09-27,2019,0.328469425294213,1582,14,"2026-07-02T04:53:07Z"
2019-09-28,2019,0.326586716175878,1708,16,"2026-07-02T04:53:07Z"
2019-09-29,2019,0.330506951255265,1658,15,"2026-07-02T04:53:07Z"
2020-07-24,2020,0.343296920914459,1559,14,"2026-07-02T04:53:07Z"
2020-07-25,2020,0.337937998708704,1250,15,"2026-07-02T04:53:07Z"
2020-07-26,2020,0.337383440977604,1633,15,"2026-07-02T04:53:07Z"
2020-07-27,2020,0.34177360413674,974,9,"2026-07-02T04:53:07Z"
2020-07-28,2020,0.33426973454416,1323,14,"2026-07-02T04:53:07Z"
2020-07-29,2020,0.343180701562303,1625,14,"2026-07-02T04:53:07Z"
2020-07-30,2020,0.342491095000639,901,9,"2026-07-02T04:53:07Z"
2020-07-31,2020,0.340489069433593,1229,12,"2026-07-02T04:53:07Z"
2020-08-01,2020,0.339001062510002,1131,11,"2026-07-02T04:53:07Z"
2020-08-02,2020,0.339856504958838,1209,13,"2026-07-02T04:53:07Z"
2020-08-03,2020,0.33899544122507,803,9,"2026-07-02T04:53:07Z"
2020-08-04,2020,0.347402904022146,1354,13,"2026-07-02T04:53:07Z"
2020-08-05,2020,0.340159769571008,1399,16,"2026-07-02T04:53:07Z"
2020-08-06,2020,0.337684335120728,1081,11,"2026-07-02T04:53:07Z"
2020-08-07,2020,0.341905894273922,1445,13,"2026-07-02T04:53:07Z"
2020-08-08,2020,0.339992405513543,1464,15,"2026-07-02T04:53:07Z"
2020-08-09,2020,0.341130905292206,1716,15,"2026-07-02T04:53:07Z"
2020-08-10,2020,0.344511165639509,897,10,"2026-07-02T04:53:07Z"
2020-08-11,2020,0.336095585334961,1450,14,"2026-07-02T04:53:07Z"
2020-08-12,2020,0.342782190270981,1531,14,"2026-07-02T04:53:07Z"
2020-08-13,2020,0.334632831318051,646,6,"2026-07-02T04:53:07Z"
2020-08-14,2020,0.346950304893714,1273,13,"2026-07-02T04:53:07Z"
2020-08-15,2020,0.340974300430348,1650,16,"2026-07-02T04:53:07Z"
2020-08-16,2020,0.343434153146626,1387,14,"2026-07-02T04:53:07Z"
2020-08-17,2020,0.344551663750765,1143,13,"2026-07-02T04:53:07Z"
2020-08-18,2020,0.344507871251143,1588,14,"2026-07-02T04:53:07Z"
2020-08-19,2020,0.335588176035336,1616,16,"2026-07-02T04:53:07Z"
2020-08-20,2020,0.336008382343039,1486,13,"2026-07-02T04:53:07Z"
2020-08-21,2020,0.335732638643087,1464,14,"2026-07-02T04:53:07Z"
2020-08-22,2020,0.336771848092284,1321,15,"2026-07-02T04:53:07Z"
2020-08-23,2020,0.336108889792501,1412,14,"2026-07-02T04:53:07Z"
2020-08-24,2020,0.357064687755247,900,9,"2026-07-02T04:53:07Z"
2020-08-25,2020,0.34521618439393,1613,16,"2026-07-02T04:53:07Z"
2020-08-26,2020,0.346235241258955,1248,12,"2026-07-02T04:53:07Z"
2020-08-27,2020,0.334832785740694,655,8,"2026-07-02T04:53:07Z"
2020-08-28,2020,0.344599094876732,1521,14,"2026-07-02T04:53:07Z"
2020-08-29,2020,0.337687746301463,1605,18,"2026-07-02T04:53:07Z"
2020-08-30,2020,0.340123137328746,1587,15,"2026-07-02T04:53:07Z"
2020-08-31,2020,0.332737844834476,1376,11,"2026-07-02T04:53:07Z"
2020-09-01,2020,0.337721040540047,1384,13,"2026-07-02T04:53:07Z"
2020-09-02,2020,0.337027098319909,1479,14,"2026-07-02T04:53:07Z"
2020-09-03,2020,0.342803024346791,887,8,"2026-07-02T04:53:07Z"
2020-09-04,2020,0.340506659963723,1819,20,"2026-07-02T04:53:07Z"
2020-09-05,2020,0.344301143286112,1752,17,"2026-07-02T04:53:07Z"
2020-09-06,2020,0.336762731113298,1653,15,"2026-07-02T04:53:07Z"
2020-09-07,2020,0.32612953428434,1197,11,"2026-07-02T04:53:07Z"
2020-09-08,2020,0.341145958498578,1798,18,"2026-07-02T04:53:07Z"
2020-09-09,2020,0.345883447164872,1381,12,"2026-07-02T04:53:07Z"
2020-09-10,2020,0.346783312916143,973,11,"2026-07-02T04:53:07Z"
2020-09-11,2020,0.347928809087836,1545,15,"2026-07-02T04:53:07Z"
2020-09-12,2020,0.3435587796664,1453,15,"2026-07-02T04:53:07Z"
2020-09-13,2020,0.341408269934208,1850,17,"2026-07-02T04:53:07Z"
2020-09-14,2020,0.347503220142045,1026,10,"2026-07-02T04:53:07Z"
2020-09-15,2020,0.346465316360815,1327,14,"2026-07-02T04:53:07Z"
2020-09-16,2020,0.346139953264922,1631,16,"2026-07-02T04:53:07Z"
2020-09-17,2020,0.339088207289656,1199,12,"2026-07-02T04:53:07Z"
2020-09-18,2020,0.342983506563287,1803,18,"2026-07-02T04:53:07Z"
2020-09-19,2020,0.346105827396788,1632,15,"2026-07-02T04:53:07Z"
2020-09-20,2020,0.344630585235162,1909,16,"2026-07-02T04:53:07Z"
2020-09-21,2020,0.339004056182298,1056,11,"2026-07-02T04:53:07Z"
2020-09-22,2020,0.341917110261167,1633,16,"2026-07-02T04:53:07Z"
2020-09-23,2020,0.337893357309779,1555,15,"2026-07-02T04:53:07Z"
2020-09-24,2020,0.329185015830903,1089,11,"2026-07-02T04:53:07Z"
2020-09-25,2020,0.344804479138677,1916,17,"2026-07-02T04:53:07Z"
2020-09-26,2020,0.340844749582175,1607,17,"2026-07-02T04:53:07Z"
2020-09-27,2020,0.341691446391158,1524,15,"2026-07-02T04:53:07Z"
2021-04-01,2021,0.342496300875325,1494,13,"2026-07-02T04:53:07Z"
2021-04-02,2021,0.344342655425827,856,7,"2026-07-02T04:53:07Z"
2021-04-03,2021,0.344331689591625,1295,14,"2026-07-02T04:53:07Z"
2021-04-04,2021,0.343010892015223,1384,12,"2026-07-02T04:53:07Z"
2021-04-05,2021,0.345201069654158,1392,13,"2026-07-02T04:53:07Z"
2021-04-06,2021,0.346121483971602,1429,14,"2026-07-02T04:53:07Z"
2021-04-07,2021,0.342660147011558,1450,15,"2026-07-02T04:53:07Z"
2021-04-08,2021,0.335929859213237,882,9,"2026-07-02T04:53:07Z"
2021-04-09,2021,0.351150600331043,833,9,"2026-07-02T04:53:07Z"
2021-04-10,2021,0.336972304125289,1506,14,"2026-07-02T04:53:07Z"
2021-04-11,2021,0.332395697005445,1476,13,"2026-07-02T04:53:07Z"
2021-04-12,2021,0.343836938493721,1042,11,"2026-07-02T04:53:07Z"
2021-04-13,2021,0.345555117628577,1819,17,"2026-07-02T04:53:07Z"
2021-04-14,2021,0.332445157852619,1184,14,"2026-07-02T04:53:07Z"
2021-04-15,2021,0.332677627468267,1428,11,"2026-07-02T04:53:07Z"
2021-04-16,2021,0.338123326231979,1233,12,"2026-07-02T04:53:07Z"
2021-04-17,2021,0.337810322051642,1649,16,"2026-07-02T04:53:07Z"
2021-04-18,2021,0.339641170069724,1380,15,"2026-07-02T04:53:07Z"
2021-04-19,2021,0.333705219131564,634,7,"2026-07-02T04:53:07Z"
2021-04-20,2021,0.338376203689887,1590,15,"2026-07-02T04:53:07Z"
2021-04-21,2021,0.333742765110666,1400,14,"2026-07-02T04:53:07Z"
2021-04-22,2021,0.330599158245612,929,8,"2026-07-02T04:53:07Z"
2021-04-23,2021,0.338879154759159,1477,15,"2026-07-02T04:53:07Z"
2021-04-24,2021,0.336876684323842,1174,14,"2026-07-02T04:53:07Z"
2021-04-25,2021,0.339982295476777,1672,16,"2026-07-02T04:53:07Z"
2021-04-26,2021,0.340749449867919,1126,11,"2026-07-02T04:53:07Z"
2021-04-27,2021,0.344673186042365,1394,15,"2026-07-02T04:53:07Z"
2021-04-28,2021,0.344340482655163,1425,14,"2026-07-02T04:53:07Z"
2021-04-29,2021,0.354434926715827,955,10,"2026-07-02T04:53:07Z"
2021-04-30,2021,0.346406832672832,1359,15,"2026-07-02T04:53:07Z"
2021-05-01,2021,0.340404382747751,1663,15,"2026-07-02T04:53:07Z"
2021-05-02,2021,0.340978521140695,1529,15,"2026-07-02T04:53:07Z"
2021-05-03,2021,0.339991053079223,683,8,"2026-07-02T04:53:07Z"
2021-05-04,2021,0.337240548229788,1610,16,"2026-07-02T04:53:07Z"
2021-05-05,2021,0.336410804293154,1430,16,"2026-07-02T04:53:07Z"
2021-05-06,2021,0.334219694372853,1010,10,"2026-07-02T04:53:07Z"
2021-05-07,2021,0.337116862894401,1563,15,"2026-07-02T04:53:07Z"
2021-05-08,2021,0.33659372103571,1688,15,"2026-07-02T04:53:07Z"
2021-05-09,2021,0.341460002371871,1365,13,"2026-07-02T04:53:07Z"
2021-05-10,2021,0.354099291455789,508,5,"2026-07-02T04:53:07Z"
2021-05-11,2021,0.340541305908511,1565,15,"2026-07-02T04:53:07Z"
2021-05-12,2021,0.352389353229141,1461,15,"2026-07-02T04:53:07Z"
2021-05-13,2021,0.347685388661321,1388,12,"2026-07-02T04:53:07Z"
2021-05-14,2021,0.347054214942562,1659,16,"2026-07-02T04:53:07Z"
2021-05-15,2021,0.349079144263752,1729,15,"2026-07-02T04:53:07Z"
2021-05-16,2021,0.340928213178312,1506,15,"2026-07-02T04:53:07Z"
2021-05-17,2021,0.343863766632701,851,9,"2026-07-02T04:53:07Z"
2021-05-18,2021,0.342087294742207,1760,15,"2026-07-02T04:53:07Z"
2021-05-19,2021,0.335927371707377,1505,15,"2026-07-02T04:53:07Z"
2021-05-20,2021,0.34453846698674,1115,11,"2026-07-02T04:53:07Z"
2021-05-21,2021,0.344907324060075,1731,15,"2026-07-02T04:53:07Z"
2021-05-22,2021,0.339544931347101,1693,15,"2026-07-02T04:53:07Z"
2021-05-23,2021,0.337366426741049,1641,15,"2026-07-02T04:53:07Z"
2021-05-24,2021,0.341775193637174,822,8,"2026-07-02T04:53:07Z"
2021-05-25,2021,0.351806806231379,1582,15,"2026-07-02T04:53:07Z"
2021-05-26,2021,0.34630094108045,1459,13,"2026-07-02T04:53:07Z"
2021-05-27,2021,0.347558588158448,1159,15,"2026-07-02T04:53:07Z"
2021-05-28,2021,0.340959432164522,1044,10,"2026-07-02T04:53:07Z"
2021-05-29,2021,0.342358979804766,1777,17,"2026-07-02T04:53:07Z"
2021-05-30,2021,0.335376555737798,1409,14,"2026-07-02T04:53:07Z"
2021-05-31,2021,0.336999226963455,1495,14,"2026-07-02T04:53:07Z"
2021-06-01,2021,0.340296786587478,1603,15,"2026-07-02T04:53:07Z"
2021-06-02,2021,0.336824478387684,952,10,"2026-07-02T04:53:07Z"
2021-06-03,2021,0.338694859420497,1145,12,"2026-07-02T04:53:07Z"
2021-06-04,2021,0.337935880930692,1544,15,"2026-07-02T04:53:07Z"
2021-06-05,2021,0.339115337767916,1553,15,"2026-07-02T04:53:07Z"
2021-06-06,2021,0.336141139751457,1463,15,"2026-07-02T04:53:07Z"
2021-06-08,2021,0.344839825231371,1573,15,"2026-07-02T04:53:07Z"
2021-06-09,2021,0.346853970958294,1482,15,"2026-07-02T04:53:07Z"
2021-06-10,2021,0.332694041528972,1034,9,"2026-07-02T04:53:07Z"
2021-06-11,2021,0.342873244561314,1549,14,"2026-07-02T04:53:07Z"
2021-06-12,2021,0.339367525999789,1596,16,"2026-07-02T04:53:07Z"
2021-06-13,2021,0.335117212587866,1422,15,"2026-07-02T04:53:07Z"
2021-06-14,2021,0.331376954804082,1161,13,"2026-07-02T04:53:07Z"
2021-06-15,2021,0.335429310509586,1527,15,"2026-07-02T04:53:07Z"
2021-06-16,2021,0.33334513181539,1805,15,"2026-07-02T04:53:07Z"
2021-06-17,2021,0.337310730093466,971,10,"2026-07-02T04:53:07Z"
2021-06-18,2021,0.33827762269853,1561,15,"2026-07-02T04:53:07Z"
2021-06-19,2021,0.333761157250303,1396,15,"2026-07-02T04:53:07Z"
2021-06-20,2021,0.333323330255069,1531,16,"2026-07-02T04:53:07Z"
2021-06-21,2021,0.336356236329426,929,8,"2026-07-02T04:53:07Z"
2021-06-22,2021,0.341243428917355,1664,15,"2026-07-02T04:53:07Z"
2021-06-23,2021,0.347977886822928,1465,13,"2026-07-02T04:53:07Z"
2021-06-24,2021,0.335890018894818,1053,10,"2026-07-02T04:53:07Z"
2021-06-25,2021,0.338619916090556,1305,15,"2026-07-02T04:53:07Z"
2021-06-26,2021,0.329876933926978,1339,15,"2026-07-02T04:53:07Z"
2021-06-27,2021,0.328071521255487,1722,15,"2026-07-02T04:53:07Z"
2021-06-28,2021,0.338153286483455,1013,10,"2026-07-02T04:53:07Z"
2021-06-29,2021,0.339586167104364,1493,14,"2026-07-02T04:53:07Z"
2021-06-30,2021,0.333292795243607,1616,15,"2026-07-02T04:53:07Z"
2021-07-01,2021,0.328503956632051,1126,11,"2026-07-02T04:53:07Z"
2021-07-02,2021,0.332399351748212,1441,14,"2026-07-02T04:53:07Z"
2021-07-03,2021,0.335421142651758,1661,15,"2026-07-02T04:53:07Z"
2021-07-04,2021,0.332442946755055,1554,16,"2026-07-02T04:53:07Z"
2021-07-05,2021,0.341711166739662,1264,11,"2026-07-02T04:53:07Z"
2021-07-06,2021,0.340526331589731,1419,13,"2026-07-02T04:53:07Z"
2021-07-07,2021,0.340988153689054,1550,17,"2026-07-02T04:53:07Z"
2021-07-08,2021,0.340802098246669,880,9,"2026-07-02T04:53:07Z"
2021-07-09,2021,0.341433045960828,1462,15,"2026-07-02T04:53:07Z"
2021-07-10,2021,0.338930715778097,1846,16,"2026-07-02T04:53:07Z"
2021-07-11,2021,0.339215839608536,1384,13,"2026-07-02T04:53:07Z"
2021-07-16,2021,0.339074101041563,1607,15,"2026-07-02T04:53:07Z"
2021-07-17,2021,0.336811273484339,1476,15,"2026-07-02T04:53:07Z"
2021-07-18,2021,0.335778133299061,1489,16,"2026-07-02T04:53:07Z"
2021-07-19,2021,0.33880029730371,1319,12,"2026-07-02T04:53:07Z"
2021-07-20,2021,0.342752818393902,1454,14,"2026-07-02T04:53:07Z"
2021-07-21,2021,0.343466134393562,1540,15,"2026-07-02T04:53:07Z"
2021-07-22,2021,0.337274938660227,881,9,"2026-07-02T04:53:07Z"
2021-07-23,2021,0.337509749547911,1393,15,"2026-07-02T04:53:07Z"
2021-07-24,2021,0.336983414108523,1369,15,"2026-07-02T04:53:07Z"
2021-07-25,2021,0.332986423885731,1452,15,"2026-07-02T04:53:07Z"
2021-07-26,2021,0.339205549975134,876,9,"2026-07-02T04:53:07Z"
2021-07-27,2021,0.344394130576144,1398,14,"2026-07-02T04:53:07Z"
2021-07-28,2021,0.340363210665029,1636,15,"2026-07-02T04:53:07Z"
2021-07-29,2021,0.337235891064932,1148,12,"2026-07-02T04:53:07Z"
2021-07-30,2021,0.345771089685057,1536,15,"2026-07-02T04:53:07Z"
2021-07-31,2021,0.343432285460924,1530,15,"2026-07-02T04:53:07Z"
2021-08-01,2021,0.344343010468652,1440,15,"2026-07-02T04:53:07Z"
2021-08-02,2021,0.346464697215973,891,8,"2026-07-02T04:53:07Z"
2021-08-03,2021,0.341138753438776,1586,15,"2026-07-02T04:53:07Z"
2021-08-04,2021,0.345547137827633,1651,15,"2026-07-02T04:53:07Z"
2021-08-05,2021,0.349405623064397,1185,12,"2026-07-02T04:53:07Z"
2021-08-06,2021,0.344146295124249,1433,15,"2026-07-02T04:53:07Z"
2021-08-07,2021,0.344212855983619,1752,16,"2026-07-02T04:53:07Z"
2021-08-08,2021,0.340855220532901,1678,15,"2026-07-02T04:53:07Z"
2021-08-10,2021,0.342167934584139,1855,17,"2026-07-02T04:53:07Z"
2021-08-11,2021,0.339635907406251,1315,14,"2026-07-02T04:53:07Z"
2021-08-12,2021,0.340167066298967,1277,13,"2026-07-02T04:53:07Z"
2021-08-13,2021,0.3429801728926,1501,13,"2026-07-02T04:53:07Z"
2021-08-14,2021,0.341251449941707,1662,16,"2026-07-02T04:53:07Z"
2021-08-15,2021,0.339583685307281,1598,15,"2026-07-02T04:53:07Z"
2021-08-16,2021,0.339570962866875,968,10,"2026-07-02T04:53:07Z"
2021-08-17,2021,0.343346971046664,1374,16,"2026-07-02T04:53:07Z"
2021-08-18,2021,0.34237960856078,1646,15,"2026-07-02T04:53:07Z"
2021-08-19,2021,0.347153534885079,1104,10,"2026-07-02T04:53:07Z"
2021-08-20,2021,0.344139363032858,1543,15,"2026-07-02T04:53:07Z"
2021-08-21,2021,0.343057633457714,1553,15,"2026-07-02T04:53:07Z"
2021-08-22,2021,0.345696682391997,1210,12,"2026-07-02T04:53:07Z"
2021-08-23,2021,0.342236294014521,681,7,"2026-07-02T04:53:07Z"
2021-08-24,2021,0.349127017137992,1584,14,"2026-07-02T04:53:07Z"
2021-08-25,2021,0.344785313950231,1570,14,"2026-07-02T04:53:07Z"
2021-08-26,2021,0.347221532216297,1259,12,"2026-07-02T04:53:07Z"
2021-08-27,2021,0.340249716128251,1648,15,"2026-07-02T04:53:07Z"
2021-08-28,2021,0.343087830221132,1311,15,"2026-07-02T04:53:07Z"
2021-08-29,2021,0.337552369920078,1455,14,"2026-07-02T04:53:07Z"
2021-08-30,2021,0.348559618608166,1195,11,"2026-07-02T04:53:07Z"
2021-08-31,2021,0.345186885637748,1540,14,"2026-07-02T04:53:07Z"
2021-09-01,2021,0.340603137649629,1646,14,"2026-07-02T04:53:07Z"
2021-09-02,2021,0.337842841396434,952,8,"2026-07-02T04:53:07Z"
2021-09-03,2021,0.346125088200846,1596,15,"2026-07-02T04:53:07Z"
2021-09-04,2021,0.341768467828408,1698,16,"2026-07-02T04:53:07Z"
2021-09-05,2021,0.347845769339373,1631,15,"2026-07-02T04:53:07Z"
2021-09-06,2021,0.335893413496544,1358,12,"2026-07-02T04:53:07Z"
2021-09-07,2021,0.347923744292541,1656,15,"2026-07-02T04:53:07Z"
2021-09-08,2021,0.34369745954947,1620,15,"2026-07-02T04:53:07Z"
2021-09-09,2021,0.343897050592945,659,8,"2026-07-02T04:53:07Z"
2021-09-10,2021,0.345999586463307,1797,15,"2026-07-02T04:53:07Z"
2021-09-11,2021,0.344663004965812,1884,16,"2026-07-02T04:53:07Z"
2021-09-12,2021,0.339570919262513,1599,15,"2026-07-02T04:53:07Z"
2021-09-13,2021,0.337649136094644,991,8,"2026-07-02T04:53:07Z"
2021-09-14,2021,0.340400931468679,1557,16,"2026-07-02T04:53:07Z"
2021-09-15,2021,0.336671481542531,1699,15,"2026-07-02T04:53:07Z"
2021-09-16,2021,0.345084091753791,885,8,"2026-07-02T04:53:07Z"
2021-09-17,2021,0.343823031469858,1696,15,"2026-07-02T04:53:07Z"
2021-09-18,2021,0.342360013509498,1511,15,"2026-07-02T04:53:07Z"
2021-09-19,2021,0.342132972069451,1608,15,"2026-07-02T04:53:07Z"
2021-09-20,2021,0.353275275129276,1186,12,"2026-07-02T04:53:07Z"
2021-09-21,2021,0.346972877556222,1564,15,"2026-07-02T04:53:07Z"
2021-09-22,2021,0.346961140358437,1461,12,"2026-07-02T04:53:07Z"
2021-09-23,2021,0.341949655960403,1172,12,"2026-07-02T04:53:07Z"
2021-09-24,2021,0.345816343764321,1820,16,"2026-07-02T04:53:07Z"
2021-09-25,2021,0.349523743149358,1464,15,"2026-07-02T04:53:07Z"
2021-09-26,2021,0.342775842788353,1797,15,"2026-07-02T04:53:07Z"
2021-09-27,2021,0.334906897888069,603,5,"2026-07-02T04:53:07Z"
2021-09-28,2021,0.340145503749454,1459,16,"2026-07-02T04:53:07Z"
2021-09-29,2021,0.348513586752458,1656,15,"2026-07-02T04:53:07Z"
2021-09-30,2021,0.347213536231518,1268,12,"2026-07-02T04:53:07Z"
2021-10-01,2021,0.344941744503954,1538,15,"2026-07-02T04:53:07Z"
2021-10-02,2021,0.345609298919614,1682,15,"2026-07-02T04:53:07Z"
2021-10-03,2021,0.341270199052381,1624,15,"2026-07-02T04:53:07Z"
2022-04-07,2022,0.345295917013033,660,7,"2026-07-02T04:53:07Z"
2022-04-08,2022,0.347244708310037,1291,12,"2026-07-02T04:53:07Z"
2022-04-09,2022,0.34216118844881,1378,15,"2026-07-02T04:53:07Z"
2022-04-10,2022,0.347135869638997,1492,15,"2026-07-02T04:53:07Z"
2022-04-11,2022,0.347703849817053,1064,11,"2026-07-02T04:53:07Z"
2022-04-12,2022,0.354590337605822,1444,15,"2026-07-02T04:53:07Z"
2022-04-13,2022,0.347670660168143,1227,12,"2026-07-02T04:53:07Z"
2022-04-14,2022,0.349179723359532,1065,11,"2026-07-02T04:53:07Z"
2022-04-15,2022,0.342740274083803,1507,15,"2026-07-02T04:53:07Z"
2022-04-16,2022,0.348242814561003,1410,15,"2026-07-02T04:53:07Z"
2022-04-17,2022,0.342066753386162,1392,14,"2026-07-02T04:53:07Z"
2022-04-18,2022,0.348767819245811,757,8,"2026-07-02T04:53:07Z"
2022-04-19,2022,0.337909944489681,1397,16,"2026-07-02T04:53:07Z"
2022-04-20,2022,0.345259193306722,1700,16,"2026-07-02T04:53:07Z"
2022-04-21,2022,0.332828385113329,939,10,"2026-07-02T04:53:07Z"
2022-04-22,2022,0.353527101543245,1467,14,"2026-07-02T04:53:07Z"
2022-04-23,2022,0.351187535596592,1559,16,"2026-07-02T04:53:07Z"
2022-04-24,2022,0.348608500742561,1581,15,"2026-07-02T04:53:07Z"
2022-04-26,2022,0.35062259923761,1503,15,"2026-07-02T04:53:07Z"
2022-04-27,2022,0.344918885726254,1527,15,"2026-07-02T04:53:07Z"
2022-04-28,2022,0.348939667190763,1271,13,"2026-07-02T04:53:07Z"
2022-04-29,2022,0.351631894772522,1550,15,"2026-07-02T04:53:07Z"
2022-04-30,2022,0.347997011226374,1479,15,"2026-07-02T04:53:07Z"
2022-05-01,2022,0.342884534650654,1469,15,"2026-07-02T04:53:07Z"
2022-05-02,2022,0.34785587336605,681,8,"2026-07-02T04:53:07Z"
2022-05-03,2022,0.34764985038889,1290,14,"2026-07-02T04:53:07Z"
2022-05-04,2022,0.347947398286469,1789,17,"2026-07-02T04:53:07Z"
2022-05-05,2022,0.34524999901921,981,10,"2026-07-02T04:53:07Z"
2022-05-06,2022,0.347280533191646,879,9,"2026-07-02T04:53:07Z"
2022-05-07,2022,0.339833155858321,1525,15,"2026-07-02T04:53:07Z"
2022-05-08,2022,0.345986790526649,1652,18,"2026-07-02T04:53:07Z"
2022-05-09,2022,0.353781214205113,1102,11,"2026-07-02T04:53:07Z"
2022-05-10,2022,0.356734807265182,1673,16,"2026-07-02T04:53:07Z"
2022-05-11,2022,0.354645219379759,1445,14,"2026-07-02T04:53:07Z"
2022-05-12,2022,0.352946292426017,916,8,"2026-07-02T04:53:07Z"
2022-05-13,2022,0.34195142608582,1327,15,"2026-07-02T04:53:07Z"
2022-05-14,2022,0.351019306251398,1492,16,"2026-07-02T04:53:07Z"
2022-05-15,2022,0.343929168742141,1522,15,"2026-07-02T04:53:07Z"
2022-05-16,2022,0.346631699383604,1166,12,"2026-07-02T04:53:07Z"
2022-05-17,2022,0.347463380399794,1823,18,"2026-07-02T04:53:07Z"
2022-05-18,2022,0.349037788565749,1167,14,"2026-07-02T04:53:07Z"
2022-05-19,2022,0.337257781338426,673,8,"2026-07-02T04:53:07Z"
2022-05-20,2022,0.343001242050003,1220,13,"2026-07-02T04:53:07Z"
2022-05-21,2022,0.349015658608118,1487,15,"2026-07-02T04:53:07Z"
2022-05-22,2022,0.346884194219995,1560,16,"2026-07-02T04:53:07Z"
2022-05-23,2022,0.353770320874074,1153,12,"2026-07-02T04:53:07Z"
2022-05-24,2022,0.354247706194595,1452,15,"2026-07-02T04:53:07Z"
2022-05-25,2022,0.343193554404679,1253,13,"2026-07-02T04:53:07Z"
2022-05-26,2022,0.354061477604356,1019,11,"2026-07-02T04:53:07Z"
2022-05-27,2022,0.348159945898994,1225,12,"2026-07-02T04:53:07Z"
2022-05-28,2022,0.339527625076988,1614,17,"2026-07-02T04:53:07Z"
2022-05-29,2022,0.341807934773212,1489,15,"2026-07-02T04:53:07Z"
2022-05-30,2022,0.349646009314969,1276,13,"2026-07-02T04:53:07Z"
2022-05-31,2022,0.34932491188614,1560,15,"2026-07-02T04:53:07Z"
2022-06-01,2022,0.350379620320049,1608,15,"2026-07-02T04:53:07Z"
2022-06-02,2022,0.342549536867385,1142,12,"2026-07-02T04:53:07Z"
2022-06-03,2022,0.345803756153144,1381,15,"2026-07-02T04:53:07Z"
2022-06-04,2022,0.347508228504084,1646,16,"2026-07-02T04:53:07Z"
2022-06-05,2022,0.337884941867734,1512,15,"2026-07-02T04:53:07Z"
2022-06-06,2022,0.352471020388773,547,5,"2026-07-02T04:53:07Z"
2022-06-07,2022,0.348009410498701,1496,16,"2026-07-02T04:53:07Z"
2022-06-08,2022,0.342602451942616,1298,14,"2026-07-02T04:53:07Z"
2022-06-09,2022,0.344653929349005,1224,11,"2026-07-02T04:53:07Z"
2022-06-10,2022,0.342477862942066,1432,15,"2026-07-02T04:53:07Z"
2022-06-11,2022,0.341203656458377,1600,16,"2026-07-02T04:53:07Z"
2022-06-12,2022,0.335835251291698,1487,15,"2026-07-02T04:53:07Z"
2022-06-13,2022,0.352567388250322,1090,10,"2026-07-02T04:53:07Z"
2022-06-14,2022,0.350033556452721,1551,16,"2026-07-02T04:53:07Z"
2022-06-15,2022,0.347928931299791,1454,15,"2026-07-02T04:53:07Z"
2022-06-16,2022,0.34327184147036,782,9,"2026-07-02T04:53:07Z"
2022-06-17,2022,0.34765435593042,1543,16,"2026-07-02T04:53:07Z"
2022-06-18,2022,0.346792772766569,1518,16,"2026-07-02T04:53:07Z"
2022-06-19,2022,0.347188980098072,1512,15,"2026-07-02T04:53:07Z"
2022-06-20,2022,0.357372763507683,624,9,"2026-07-02T04:53:07Z"
2022-06-21,2022,0.355290307565286,1714,15,"2026-07-02T04:53:07Z"
2022-06-22,2022,0.353230092987428,1599,15,"2026-07-02T04:53:07Z"
2022-06-23,2022,0.341460324841315,830,10,"2026-07-02T04:53:07Z"
2022-06-24,2022,0.350210049064717,1404,15,"2026-07-02T04:53:07Z"
2022-06-25,2022,0.344570782277327,1519,15,"2026-07-02T04:53:07Z"
2022-06-26,2022,0.347027860591119,1517,15,"2026-07-02T04:53:07Z"
2022-06-27,2022,0.355123745119204,746,9,"2026-07-02T04:53:07Z"
2022-06-28,2022,0.348829081730845,1644,16,"2026-07-02T04:53:07Z"
