"projection_system","projection_type","season","playerid","name","team","ab","pa","h","x2b","x3b","bb","hbp","r","hr","rbi","sb","cs","avg","ab_per_pa","bb_per_pa","x2b_per_pa","x3b_per_pa","hbp_per_pa","cs_per_pa","r_per_pa","hr_per_pa","rbi_per_pa","sb_per_pa","h_per_pa","obp"
"steamer","steamer",2026,,"Ivan Sosa","KCR",0.9501,1,0.1373,0.0178,0.0018,0.0291,0.01,0.0616,0.01,0.0614,0.0105,0.0032,0.144511,0.9501,0.0291,0.0178,0.0018,0.01,0.0032,0.0616,0.01,0.0614,0.0105,0.1373,0.1664
"steamer","steamer",2026,,"Ivan Torres","TBR",0.9095,1,0.1328,0.0165,0.0013,0.0647,0.015,0.066,0.0084,0.0583,0.0089,0.0027,0.146014,0.9095,0.0647,0.0165,0.0013,0.015,0.0027,0.066,0.0084,0.0583,0.0089,0.1328,0.1975
"steamer","steamer",2026,,"Iverson Allen","PIT",0.9159,1,0.1239,0.014,0.0021,0.0603,0.013,0.0633,0.009,0.0566,0.0109,0.0032,0.135277,0.9159,0.0603,0.014,0.0021,0.013,0.0032,0.0633,0.009,0.0566,0.0109,0.1239,0.1842
"steamer","steamer",2026,,"Iverson Espinoza",,0.9232,1,0.1582,0.0238,0.0022,0.055,0.011,0.0718,0.0078,0.0646,0.011,0.0033,0.17136,0.9232,0.055,0.0238,0.0022,0.011,0.0033,0.0718,0.0078,0.0646,0.011,0.1582,0.2132
"steamer","steamer",2026,,"Izaac Pacheco","DET",0.8945,1,0.1677,0.0318,0.003,0.0877,0.007,0.0909,0.0218,0.0867,0.0049,0.0015,0.187479,0.8945,0.0877,0.0318,0.003,0.007,0.0015,0.0909,0.0218,0.0867,0.0049,0.1677,0.2554
"steamer","steamer",2026,,"J.C. Correa",,1.3706,1.49262,0.3094,0.0609,0.0049,0.0955,0.0104,0.1405,0.0222,0.1327,0.0184,0.0058,0.225741,0.91825112888746,0.0639814554273693,0.040800739639024,0.00328281813187549,0.00696761399418472,0.00388578472752609,0.0941297852098994,0.0148731760260482,0.0889040747142608,0.0123273170666345,0.207286516326995,0.271267971754365
"steamer","steamer",2026,,"J.D. Gonzalez","TBR",0.9286,1,0.1392,0.0196,0.0018,0.0516,0.009,0.0644,0.0095,0.0612,0.0074,0.0022,0.149903,0.9286,0.0516,0.0196,0.0018,0.009,0.0022,0.0644,0.0095,0.0612,0.0074,0.1392,0.1908
"steamer","steamer",2026,,"J.D. Orr",,0.8752,1,0.1805,0.0344,0.0035,0.103,0.011,0.0939,0.0112,0.0769,0.0204,0.006,0.206239,0.8752,0.103,0.0344,0.0035,0.011,0.006,0.0939,0.0112,0.0769,0.0204,0.1805,0.2835
"steamer","steamer",2026,,"J.J. D'Orazio","LAA",1.3002,1.41248,0.2815,0.0553,0.0039,0.0857,0.0113,0.1258,0.0232,0.1214,0.0088,0.0027,0.216505,0.920508608971454,0.0606734254644314,0.0391509968282737,0.00276110104213865,0.00800011327594019,0.00191153149071137,0.0890632079746262,0.016425011327594,0.0859481196193928,0.0062301767104667,0.199294857272315,0.259968282736747
"steamer","steamer",2026,,"J.P. Cabrera","STL",0.9239,1,0.1309,0.0152,0.0014,0.0543,0.011,0.0635,0.0099,0.0594,0.0083,0.0025,0.141682,0.9239,0.0543,0.0152,0.0014,0.011,0.0025,0.0635,0.0099,0.0594,0.0083,0.1309,0.1852
"steamer","steamer",2026,,"J.R. Freethy","TOR",0.8855,1,0.163,0.0273,0.0021,0.0907,0.013,0.0855,0.0112,0.072,0.0098,0.0029,0.184077,0.8855,0.0907,0.0273,0.0021,0.013,0.0029,0.0855,0.0112,0.072,0.0098,0.163,0.2537
"steamer","steamer",2026,,"J.T. Arruda","SEA",2.7735,3.08263,0.5402,0.1054,0.0091,0.2512,0.0247,0.2702,0.0351,0.2352,0.064,0.018,0.194772,0.899718746654642,0.0814888585396236,0.0341915831611319,0.00295202473212809,0.00801263855863337,0.0058391697998138,0.0876524266616493,0.0113863811096369,0.0762984853842336,0.0207614926215602,0.175239973658856,0.25672883219848
"steamer","steamer",2026,,"J.T. Bain","TOR",0.9313,1,0.0961,0.0109,0.001,0.0469,0.011,0.0543,0.0114,0.0522,0.0081,0.0024,0.103189,0.9313,0.0469,0.0109,0.001,0.011,0.0024,0.0543,0.0114,0.0522,0.0081,0.0961,0.143
"steamer","steamer",2026,,"Jace Avina","NYY",0.8965,1,0.1926,0.0422,0.0014,0.0787,0.014,0.1032,0.0253,0.0994,0.0083,0.0026,0.214835,0.8965,0.0787,0.0422,0.0014,0.014,0.0026,0.1032,0.0253,0.0994,0.0083,0.1926,0.2713
"steamer","steamer",2026,,"Jace Bohrofen","TOR",0.8895,1,0.181,0.0407,0.0027,0.0897,0.01,0.1025,0.0251,0.0971,0.0138,0.0041,0.203485,0.8895,0.0897,0.0407,0.0027,0.01,0.0041,0.1025,0.0251,0.0971,0.0138,0.181,0.2707
"steamer","steamer",2026,,"Jace Grady",,0.9082,1,0.1626,0.028,0.0017,0.073,0.008,0.0818,0.0139,0.0747,0.014,0.0044,0.179035,0.9082,0.073,0.028,0.0017,0.008,0.0044,0.0818,0.0139,0.0747,0.014,0.1626,0.2356
"steamer","steamer",2026,,"Jack Alexander",,0.9282,1,0.1596,0.0255,0.0025,0.051,0.01,0.0756,0.0133,0.0726,0.0115,0.0034,0.171946,0.9282,0.051,0.0255,0.0025,0.01,0.0034,0.0756,0.0133,0.0726,0.0115,0.1596,0.2106
"steamer","steamer",2026,,"Jack Blomgren","HOU",0.8961,1,0.1925,0.0379,0.0038,0.0781,0.015,0.0973,0.015,0.0858,0.0224,0.0066,0.21482,0.8961,0.0781,0.0379,0.0038,0.015,0.0066,0.0973,0.015,0.0858,0.0224,0.1925,0.2706
"steamer","steamer",2026,,"Jack Brannigan","PIT",0.8967,1,0.1931,0.0375,0.0041,0.0795,0.013,0.1014,0.024,0.0978,0.016,0.0046,0.215345,0.8967,0.0795,0.0375,0.0041,0.013,0.0046,0.1014,0.024,0.0978,0.016,0.1931,0.2726
"steamer","steamer",2026,,"Jack Costello","SDP",0.9232,1,0.1811,0.0287,0.0015,0.05,0.016,0.0883,0.0213,0.0887,0.0098,0.0029,0.196166,0.9232,0.05,0.0287,0.0015,0.016,0.0029,0.0883,0.0213,0.0887,0.0098,0.1811,0.2311
"steamer","steamer",2026,,"Jack Herman",,0.9272,1,0.1634,0.0249,0.0024,0.052,0.01,0.0826,0.0215,0.0839,0.0131,0.004,0.176229,0.9272,0.052,0.0249,0.0024,0.01,0.004,0.0826,0.0215,0.0839,0.0131,0.1634,0.2154
"steamer","steamer",2026,,"Jack Hurley","ARI",0.9264,1,0.1928,0.042,0.0045,0.0528,0.01,0.0936,0.0198,0.0935,0.0132,0.0043,0.208117,0.9264,0.0528,0.042,0.0045,0.01,0.0043,0.0936,0.0198,0.0935,0.0132,0.1928,0.2456
"steamer","steamer",2026,,"Jack Lines","TBR",0.9216,1,0.1427,0.022,0.0019,0.0536,0.014,0.067,0.0086,0.0612,0.0124,0.0037,0.154839,0.9216,0.0536,0.022,0.0019,0.014,0.0037,0.067,0.0086,0.0612,0.0124,0.1427,0.1963
"steamer","steamer",2026,,"Jack Moss","CIN",0.9136,1,0.1872,0.0278,0.0018,0.0666,0.009,0.0853,0.0141,0.0795,0.0069,0.002,0.204904,0.9136,0.0666,0.0278,0.0018,0.009,0.002,0.0853,0.0141,0.0795,0.0069,0.1872,0.2538
"steamer","steamer",2026,,"Jack Payton","SFG",0.9011,1,0.1699,0.0289,0.0027,0.0751,0.013,0.0858,0.0166,0.0801,0.0079,0.0024,0.188547,0.9011,0.0751,0.0289,0.0027,0.013,0.0024,0.0858,0.0166,0.0801,0.0079,0.1699,0.245
"steamer","steamer",2026,,"Jack Penney","DET",0.8945,1,0.1712,0.0274,0.0033,0.0837,0.011,0.0831,0.0102,0.0715,0.0097,0.0029,0.191392,0.8945,0.0837,0.0274,0.0033,0.011,0.0029,0.0831,0.0102,0.0715,0.0097,0.1712,0.2549
"steamer","steamer",2026,,"Jack Pineda","KCR",0.907,1,0.1981,0.0437,0.0024,0.0702,0.012,0.092,0.0103,0.081,0.0142,0.0043,0.218412,0.907,0.0702,0.0437,0.0024,0.012,0.0043,0.092,0.0103,0.081,0.0142,0.1981,0.2683
"steamer","steamer",2026,,"Jack Rogers","WSN",0.9142,1,0.1913,0.039,0.0033,0.067,0.008,0.0884,0.0172,0.085,0.0075,0.0024,0.209254,0.9142,0.067,0.039,0.0033,0.008,0.0024,0.0884,0.0172,0.085,0.0075,0.1913,0.2583
"steamer","steamer",2026,,"Jackson Appel","CHW",0.8801,1,0.1672,0.0267,0.0017,0.0951,0.014,0.0843,0.0105,0.0703,0.0123,0.0037,0.189978,0.8801,0.0951,0.0267,0.0017,0.014,0.0037,0.0843,0.0105,0.0703,0.0123,0.1672,0.2623
"steamer","steamer",2026,,"Jackson Castillo","NYY",0.8925,1,0.1917,0.037,0.0021,0.0887,0.008,0.1001,0.0194,0.0908,0.0163,0.0047,0.21479,0.8925,0.0887,0.037,0.0021,0.008,0.0047,0.1001,0.0194,0.0908,0.0163,0.1917,0.2804
"steamer","steamer",2026,,"Jackson Cluff","NYM",0.8843,1,0.1621,0.0336,0.0041,0.0939,0.011,0.0942,0.0165,0.0807,0.0269,0.0075,0.183309,0.8843,0.0939,0.0336,0.0041,0.011,0.0075,0.0942,0.0165,0.0807,0.0269,0.1621,0.256
"steamer","steamer",2026,,"Jackson Feltner",,0.9032,1,0.1497,0.0227,0.0019,0.072,0.014,0.0843,0.0229,0.0826,0.0064,0.0019,0.165744,0.9032,0.072,0.0227,0.0019,0.014,0.0019,0.0843,0.0229,0.0826,0.0064,0.1497,0.2217
"steamer","steamer",2026,,"Jackson Glenn",,0.9212,1,0.1972,0.0428,0.0035,0.059,0.009,0.0903,0.014,0.0854,0.0112,0.0034,0.214069,0.9212,0.059,0.0428,0.0035,0.009,0.0034,0.0903,0.014,0.0854,0.0112,0.1972,0.2562
"steamer","steamer",2026,,"Jackson Hornung","TOR",0.9084,1,0.1906,0.0395,0.0036,0.0718,0.009,0.0933,0.0168,0.0877,0.0073,0.0022,0.209819,0.9084,0.0718,0.0395,0.0036,0.009,0.0022,0.0933,0.0168,0.0877,0.0073,0.1906,0.2624
"steamer","steamer",2026,,"Jackson Loftin",,0.9142,1,0.1613,0.0279,0.0022,0.062,0.013,0.0813,0.0128,0.0731,0.0253,0.0071,0.176438,0.9142,0.062,0.0279,0.0022,0.013,0.0071,0.0813,0.0128,0.0731,0.0253,0.1613,0.2233
"steamer","steamer",2026,,"Jackson Nicklaus",,0.9098,1,0.1346,0.0208,0.0017,0.0704,0.009,0.0791,0.0189,0.0755,0.0066,0.002,0.147945,0.9098,0.0704,0.0208,0.0017,0.009,0.002,0.0791,0.0189,0.0755,0.0066,0.1346,0.205
"steamer","steamer",2026,,"Jackson Ross","WSN",0.9181,1,0.1584,0.0274,0.0023,0.0621,0.009,0.0782,0.017,0.0758,0.0096,0.0029,0.17253,0.9181,0.0621,0.0274,0.0023,0.009,0.0029,0.0782,0.017,0.0758,0.0096,0.1584,0.2205
"steamer","steamer",2026,,"Jackson Strong","DET",0.9106,1,0.172,0.0288,0.0039,0.0686,0.01,0.0858,0.0171,0.0807,0.0152,0.0045,0.188886,0.9106,0.0686,0.0288,0.0039,0.01,0.0045,0.0858,0.0171,0.0807,0.0152,0.172,0.2406
"steamer","steamer",2026,,"Jacob Berry","MIA",8.1927,9.00468,1.81,0.4047,0.0267,0.6159,0.0991,0.8633,0.1498,0.8067,0.2303,0.0676,0.220928,0.909826890017191,0.0683977664947561,0.0449432961526673,0.00296512480176975,0.0110053883091903,0.0075072073632822,0.0958723685905551,0.016635793831652,0.0895867482242567,0.0255755895823061,0.201006587685515,0.269404354180271
"steamer","steamer",2026,,"Jacob Burke","CHW",1.0804,1.1936,0.2283,0.0437,0.0027,0.0825,0.0179,0.109,0.0178,0.0985,0.0324,0.0098,0.211311,0.905160857908847,0.0691186327077748,0.0366119302949062,0.00226206434316354,0.0149966487935657,0.00821045576407507,0.0913203753351206,0.0149128686327078,0.0825234584450402,0.0271447721179625,0.191270107238606,0.260388739946381
"steamer","steamer",2026,,"Jacob Campbell","SDP",0.9192,1,0.1892,0.0352,0.003,0.057,0.013,0.0922,0.0212,0.0912,0.0109,0.0033,0.205831,0.9192,0.057,0.0352,0.003,0.013,0.0033,0.0922,0.0212,0.0912,0.0109,0.1892,0.2462
"steamer","steamer",2026,,"Jacob Cozart","CLE",0.8946,1,0.1841,0.0357,0.0027,0.0836,0.011,0.0932,0.0196,0.0879,0.005,0.0015,0.20579,0.8946,0.0836,0.0357,0.0027,0.011,0.0015,0.0932,0.0196,0.0879,0.005,0.1841,0.2677
"steamer","steamer",2026,,"Jacob Friend","CIN",0.8803,1,0.1264,0.0173,0.0014,0.0959,0.013,0.0794,0.0176,0.0693,0.0116,0.0036,0.143587,0.8803,0.0959,0.0173,0.0014,0.013,0.0036,0.0794,0.0176,0.0693,0.0116,0.1264,0.2223
"steamer","steamer",2026,,"Jacob Gonzalez",,0.9242,1,0.2046,0.0369,0.0035,0.052,0.013,0.0956,0.0208,0.0953,0.0117,0.0035,0.221381,0.9242,0.052,0.0369,0.0035,0.013,0.0035,0.0956,0.0208,0.0953,0.0117,0.2046,0.2566
"steamer","steamer",2026,,"Jacob Gonzalez","CHW",4.2159,4.63224,0.8991,0.182,0.01,0.3201,0.0463,0.4133,0.0603,0.3786,0.0755,0.0227,0.213264,0.910121237241594,0.0691026371690586,0.0392898468127731,0.00215878279191061,0.00999516432654612,0.00490043693763708,0.0892224927896655,0.013017460235221,0.0817315165017357,0.0162988100789251,0.194096160820683,0.263198797989741
"steamer","steamer",2026,,"Jacob Hinderleider","COL",0.9405,1,0.1684,0.0251,0.0023,0.0387,0.01,0.076,0.0159,0.076,0.0136,0.0042,0.179054,0.9405,0.0387,0.0251,0.0023,0.01,0.0042,0.076,0.0159,0.076,0.0136,0.1684,0.2071
"steamer","steamer",2026,,"Jacob Jenkins-Cowart","MIA",0.9208,1,0.1659,0.0301,0.0025,0.0594,0.009,0.0803,0.0132,0.0741,0.033,0.0105,0.180169,0.9208,0.0594,0.0301,0.0025,0.009,0.0105,0.0803,0.0132,0.0741,0.033,0.1659,0.2253
"steamer","steamer",2026,,"Jacob Lojewski",,0.9382,1,0.1593,0.0237,0.0019,0.04,0.011,0.0735,0.0138,0.073,0.0109,0.0033,0.169793,0.9382,0.04,0.0237,0.0019,0.011,0.0033,0.0735,0.0138,0.073,0.0109,0.1593,0.1993
"steamer","steamer",2026,,"Jacob Pearson",,0.8952,1,0.1698,0.0346,0.0038,0.084,0.01,0.092,0.0187,0.0847,0.0145,0.0045,0.189678,0.8952,0.084,0.0346,0.0038,0.01,0.0045,0.092,0.0187,0.0847,0.0145,0.1698,0.2538
"steamer","steamer",2026,,"Jacob Reimer","NYM",0.8865,1,0.1997,0.04,0.0034,0.0877,0.015,0.1073,0.0238,0.0999,0.0118,0.0036,0.225268,0.8865,0.0877,0.04,0.0034,0.015,0.0036,0.1073,0.0238,0.0999,0.0118,0.1997,0.2874
"steamer","steamer",2026,,"Jacob Sharp","TOR",0.9074,1,0.176,0.0354,0.0022,0.0658,0.016,0.0903,0.0179,0.0855,0.0075,0.0023,0.193961,0.9074,0.0658,0.0354,0.0022,0.016,0.0023,0.0903,0.0179,0.0855,0.0075,0.176,0.2418
"steamer","steamer",2026,,"Jacob Teter",,0.9081,1,0.1983,0.0392,0.0043,0.0731,0.008,0.1027,0.0252,0.101,0.0122,0.0036,0.218368,0.9081,0.0731,0.0392,0.0043,0.008,0.0036,0.1027,0.0252,0.101,0.0122,0.1983,0.2714
"steamer","steamer",2026,,"Jacob Wetzel","TOR",0.8974,1,0.1627,0.0293,0.0031,0.0828,0.009,0.0883,0.0168,0.0801,0.0143,0.0043,0.181302,0.8974,0.0828,0.0293,0.0031,0.009,0.0043,0.0883,0.0168,0.0801,0.0143,0.1627,0.2455
"steamer","steamer",2026,,"Jaden Rudd",,0.8922,1,0.1549,0.0252,0.0023,0.083,0.014,0.0832,0.0139,0.0727,0.0152,0.0046,0.173616,0.8922,0.083,0.0252,0.0023,0.014,0.0046,0.0832,0.0139,0.0727,0.0152,0.1549,0.2379
"steamer","steamer",2026,,"Jadher Areinamo","TBR",1.5672,1.69867,0.388,0.0821,0.0036,0.0995,0.0136,0.1691,0.0284,0.1633,0.0352,0.0111,0.247575,0.922604155015394,0.0585752382746502,0.0483319302748621,0.00211930510340443,0.00800626372397228,0.00653452406883032,0.0995484702738025,0.0167189624824127,0.0961340342738731,0.0207220943443989,0.228413994478033,0.286989232752683
"steamer","steamer",2026,,"Jadiel Sanchez",,0.9222,1,0.1888,0.0309,0.0032,0.057,0.01,0.091,0.0209,0.0909,0.0094,0.0029,0.204728,0.9222,0.057,0.0309,0.0032,0.01,0.0029,0.091,0.0209,0.0909,0.0094,0.1888,0.2458
"steamer","steamer",2026,,"Jae-Hoon Ha",,0.9282,1,0.1984,0.038,0.0026,0.052,0.009,0.0986,0.0264,0.1006,0.025,0.0072,0.213747,0.9282,0.052,0.038,0.0026,0.009,0.0072,0.0986,0.0264,0.1006,0.025,0.1984,0.2504
"steamer","steamer",2026,,"Jaeden Calderon","PHI",0.9201,1,0.1363,0.0172,0.0015,0.0571,0.012,0.0714,0.0148,0.0679,0.0109,0.0033,0.148136,0.9201,0.0571,0.0172,0.0015,0.012,0.0033,0.0714,0.0148,0.0679,0.0109,0.1363,0.1934
"steamer","steamer",2026,,"Jaeho Kim",,0.9122,1,0.2099,0.0378,0.003,0.066,0.011,0.0904,0.0089,0.0807,0.01,0.0031,0.230103,0.9122,0.066,0.0378,0.003,0.011,0.0031,0.0904,0.0089,0.0807,0.01,0.2099,0.2759
"steamer","steamer",2026,,"Jahni McPhee",,0.9352,1,0.104,0.0123,0.0011,0.042,0.012,0.0546,0.0107,0.0529,0.0089,0.0027,0.111206,0.9352,0.042,0.0123,0.0011,0.012,0.0027,0.0546,0.0107,0.0529,0.0089,0.104,0.146
"steamer","steamer",2026,,"Jaime Ferrer","MIN",0.9233,1,0.1751,0.0342,0.0022,0.0489,0.017,0.082,0.0139,0.0784,0.0074,0.0022,0.189646,0.9233,0.0489,0.0342,0.0022,0.017,0.0022,0.082,0.0139,0.0784,0.0074,0.1751,0.224
"steamer","steamer",2026,,"Jair Casanova",,0.9232,1,0.1558,0.0208,0.002,0.056,0.01,0.079,0.0191,0.0784,0.0118,0.0035,0.168761,0.9232,0.056,0.0208,0.002,0.01,0.0035,0.079,0.0191,0.0784,0.0118,0.1558,0.2118
"steamer","steamer",2026,,"Jairo Diaz","CHC",0.9162,1,0.1525,0.0219,0.0022,0.063,0.01,0.0739,0.01,0.0663,0.0128,0.0038,0.166448,0.9162,0.063,0.0219,0.0022,0.01,0.0038,0.0739,0.01,0.0663,0.0128,0.1525,0.2155
"steamer","steamer",2026,,"Jairo Mendez",,0.9402,1,0.138,0.0172,0.0017,0.039,0.01,0.0661,0.0142,0.0666,0.0114,0.0035,0.146777,0.9402,0.039,0.0172,0.0017,0.01,0.0035,0.0661,0.0142,0.0666,0.0114,0.138,0.177
"steamer","steamer",2026,,"Jairo Pomares",,3.251,3.50614,0.7114,0.1449,0.0128,0.1858,0.0316,0.357,0.1001,0.3711,0.061,0.0185,0.218825,0.927230515609759,0.0529927498616712,0.0413274997575682,0.00365073841888801,0.00901276047162977,0.00527645787104907,0.101821376214298,0.0285499152914601,0.105842892753855,0.0173980502775132,0.20290119618726,0.255893946048931
"steamer","steamer",2026,,"Jaison Chourio","CLE",0.8634,1,0.1674,0.027,0.0018,0.1188,0.007,0.0895,0.0113,0.0716,0.0192,0.006,0.193885,0.8634,0.1188,0.027,0.0018,0.007,0.006,0.0895,0.0113,0.0716,0.0192,0.1674,0.2862
"steamer","steamer",2026,,"Jake Anchia",,0.9302,1,0.1707,0.0353,0.0025,0.048,0.011,0.0828,0.0183,0.0834,0.0077,0.0023,0.183509,0.9302,0.048,0.0353,0.0025,0.011,0.0023,0.0828,0.0183,0.0834,0.0077,0.1707,0.2187
"steamer","steamer",2026,,"Jake Cunningham","SDP",0.9151,1,0.1573,0.0253,0.0018,0.0651,0.009,0.0805,0.0143,0.0726,0.0301,0.009,0.171894,0.9151,0.0651,0.0253,0.0018,0.009,0.009,0.0805,0.0143,0.0726,0.0301,0.1573,0.2224
"steamer","steamer",2026,,"Jake DeLeo",,0.9262,1,0.1721,0.0282,0.0025,0.054,0.009,0.0815,0.0156,0.0787,0.0147,0.0043,0.185813,0.9262,0.054,0.0282,0.0025,0.009,0.0043,0.0815,0.0156,0.0787,0.0147,0.1721,0.2261
"steamer","steamer",2026,,"Jake Fox","CLE",0.8835,1,0.1816,0.0365,0.0053,0.0997,0.006,0.0953,0.0165,0.0847,0.0151,0.0045,0.205546,0.8835,0.0997,0.0365,0.0053,0.006,0.0045,0.0953,0.0165,0.0847,0.0151,0.1816,0.2813
"steamer","steamer",2026,,"Jake Gatewood",,0.9182,1,0.1706,0.0361,0.0025,0.06,0.011,0.0942,0.0289,0.0979,0.0128,0.004,0.185798,0.9182,0.06,0.0361,0.0025,0.011,0.004,0.0942,0.0289,0.0979,0.0128,0.1706,0.2306
"steamer","steamer",2026,,"Jake Gelof","LAD",0.9029,1,0.1665,0.0324,0.0012,0.0793,0.007,0.1002,0.0282,0.0987,0.0168,0.0052,0.184406,0.9029,0.0793,0.0324,0.0012,0.007,0.0052,0.1002,0.0282,0.0987,0.0168,0.1665,0.2458
"steamer","steamer",2026,,"Jake Holton","SFG",2.7261,3.08263,0.5973,0.1233,0.0085,0.2833,0.0401,0.3154,0.0723,0.2983,0.0238,0.0075,0.219104,0.884342266181799,0.0919020446826249,0.0399983131287245,0.00275738573880096,0.0130083727206963,0.00243298741658908,0.102315230825626,0.0234539986959187,0.0967680195158031,0.00772068006864269,0.193763117857154,0.285665162539779
"steamer","steamer",2026,,"Jake Means",,0.9032,1,0.1702,0.034,0.0032,0.075,0.011,0.093,0.0225,0.0896,0.0135,0.004,0.188441,0.9032,0.075,0.034,0.0032,0.011,0.004,0.093,0.0225,0.0896,0.0135,0.1702,0.2452
"steamer","steamer",2026,,"Jake Rucker","MIN",8.8758,9.7448,2.0348,0.4222,0.0367,0.6665,0.0974,0.9324,0.1331,0.8572,0.1254,0.0445,0.229253,0.910824234463509,0.0683954519333388,0.0433256711271653,0.00376611115671948,0.00999507429603481,0.00456653805106313,0.0956817995238486,0.0136585666201461,0.087964863311715,0.0128684016090633,0.208808800591085,0.277204252524423
"steamer","steamer",2026,,"Jake Scheiner",,7.6585,8.58357,1.5258,0.3164,0.0302,0.7468,0.0858,0.8878,0.2608,0.8802,0.0975,0.0306,0.19923,0.892227825951207,0.0870034263132939,0.0368611195574802,0.00351834959113749,0.00999584089137736,0.00356495024797375,0.103430157848075,0.0303836282572403,0.102544745368186,0.0113589101038379,0.177758205501907,0.2647616318152
"steamer","steamer",2026,,"Jake Slaughter",,6.8437,7.56853,1.501,0.2987,0.0164,0.5374,0.106,0.761,0.1714,0.7274,0.1536,0.0485,0.219326,0.904231072612515,0.0710045411724602,0.0394660521924337,0.00216686727805796,0.0140053616752527,0.00640811359669579,0.100547926744031,0.0226464055767765,0.0961084913450829,0.0202945618237623,0.198321206363719,0.269325747536179
"steamer","steamer",2026,,"Jake Snider","TEX",0.8771,1,0.1696,0.0282,0.0029,0.0971,0.015,0.0912,0.0127,0.0755,0.0199,0.0058,0.193364,0.8771,0.0971,0.0282,0.0029,0.015,0.0058,0.0912,0.0127,0.0755,0.0199,0.1696,0.2667
"steamer","steamer",2026,,"Jake Steels","ATL",0.9136,1,0.1685,0.0249,0.0023,0.0626,0.013,0.0825,0.0136,0.0761,0.0095,0.0029,0.184435,0.9136,0.0626,0.0249,0.0023,0.013,0.0029,0.0825,0.0136,0.0761,0.0095,0.1685,0.2311
"steamer","steamer",2026,,"Jake Thompson",,0.8882,1,0.1953,0.041,0.0034,0.088,0.013,0.1005,0.0192,0.092,0.01,0.0031,0.219883,0.8882,0.088,0.041,0.0034,0.013,0.0031,0.1005,0.0192,0.092,0.01,0.1953,0.2833
"steamer","steamer",2026,,"Jake Vogel",,0.9092,1,0.1636,0.0283,0.0026,0.068,0.012,0.0815,0.0122,0.0727,0.0192,0.0057,0.179938,0.9092,0.068,0.0283,0.0026,0.012,0.0057,0.0815,0.0122,0.0727,0.0192,0.1636,0.2316
"steamer","steamer",2026,,"Jakey Josepha","ARI",0.9184,1,0.163,0.0234,0.0027,0.0618,0.009,0.0797,0.0129,0.0737,0.0178,0.0053,0.177483,0.9184,0.0618,0.0234,0.0027,0.009,0.0053,0.0797,0.0129,0.0737,0.0178,0.163,0.2248
"steamer","steamer",2026,,"Jakob Christian","SFG",0.9219,1,0.1808,0.0328,0.002,0.0563,0.011,0.0884,0.0219,0.0893,0.0119,0.0035,0.196117,0.9219,0.0563,0.0328,0.002,0.011,0.0035,0.0884,0.0219,0.0893,0.0119,0.1808,0.2371
"steamer","steamer",2026,,"Jalen Battles","TBR",0.9236,1,0.1836,0.0353,0.0031,0.0556,0.01,0.0801,0.0098,0.0744,0.0145,0.0046,0.198787,0.9236,0.0556,0.0353,0.0031,0.01,0.0046,0.0801,0.0098,0.0744,0.0145,0.1836,0.2392
"steamer","steamer",2026,,"Jalen Vasquez",,0.8962,1,0.1743,0.0377,0.0039,0.085,0.008,0.0884,0.0103,0.075,0.0246,0.0078,0.194488,0.8962,0.085,0.0377,0.0039,0.008,0.0078,0.0884,0.0103,0.075,0.0246,0.1743,0.2593
"steamer","steamer",2026,,"Jalvin Arias","PHI",0.9311,1,0.1209,0.0132,0.0012,0.0481,0.01,0.0618,0.0118,0.0592,0.0099,0.003,0.129846,0.9311,0.0481,0.0132,0.0012,0.01,0.003,0.0618,0.0118,0.0592,0.0099,0.1209,0.169
"steamer","steamer",2026,,"Jamari Baylor",,0.8972,1,0.1665,0.0266,0.0025,0.079,0.013,0.0872,0.0166,0.0791,0.0153,0.0047,0.185577,0.8972,0.079,0.0266,0.0025,0.013,0.0047,0.0872,0.0166,0.0791,0.0153,0.1665,0.2455
"steamer","steamer",2026,,"James Parker",,0.9142,1,0.1667,0.0282,0.0026,0.066,0.009,0.0865,0.0209,0.0848,0.0122,0.0037,0.182345,0.9142,0.066,0.0282,0.0026,0.009,0.0037,0.0865,0.0209,0.0848,0.0122,0.1667,0.2327
"steamer","steamer",2026,,"James Tibbs III","LAD",0.8751,1,0.1904,0.0333,0.0036,0.1041,0.01,0.1132,0.0288,0.1064,0.0099,0.003,0.217575,0.8751,0.1041,0.0333,0.0036,0.01,0.003,0.1132,0.0288,0.1064,0.0099,0.1904,0.2945
"steamer","steamer",2026,,"James Triantos","CHC",32.7336,35.4172,7.9058,1.5017,0.1395,1.9479,0.3542,3.539,0.4405,3.19,1.4793,0.4394,0.241519,0.92422890572942,0.054998701196029,0.042400302677795,0.00393876421625651,0.0100007905763301,0.0124064014094847,0.0999232011565002,0.0124374597653118,0.0900692318986255,0.0417678416136792,0.223219226816349,0.278217928012378
"steamer","steamer",2026,,"Jameson Hannah",,0.9072,1,0.2127,0.0407,0.0033,0.074,0.008,0.0982,0.0159,0.0909,0.014,0.004,0.234458,0.9072,0.074,0.0407,0.0033,0.008,0.004,0.0982,0.0159,0.0909,0.014,0.2127,0.2867
"steamer","steamer",2026,,"Jamesson Val",,0.9202,1,0.125,0.0138,0.0015,0.059,0.01,0.0671,0.0136,0.0629,0.0145,0.0043,0.13584,0.9202,0.059,0.0138,0.0015,0.01,0.0043,0.0671,0.0136,0.0629,0.0145,0.125,0.184
