"projection_system","projection_type","season","playerid","name","team","ab","pa","h","x2b","x3b","bb","hbp","r","hr","rbi","sb","cs","avg","ab_per_pa","bb_per_pa","x2b_per_pa","x3b_per_pa","hbp_per_pa","cs_per_pa","r_per_pa","hr_per_pa","rbi_per_pa","sb_per_pa","h_per_pa","obp"
"oopsy","oopsy",2026,31431,"Jordan Beck","COL",525,581,128,27,4,47,2,69,17,66,18,5,0.24436,0.903614457831325,0.080895008605852,0.0464716006884682,0.00688468158347676,0.00344234079173838,0.00860585197934595,0.118760757314974,0.0292598967297762,0.113597246127367,0.0309810671256454,0.220309810671256,0.301204819277108
"oopsy","oopsy",2026,31437,"Jace Jung","DET",30,35,7,1,0,4,0,4,1,4,0,0,0.227608,0.857142857142857,0.114285714285714,0.0285714285714286,0,0,0,0.114285714285714,0.0285714285714286,0.114285714285714,0,0.2,0.314285714285714
"oopsy","oopsy",2026,31500,"Ryan Ritter","COL",218,245,53,11,2,19,5,30,7,25,4,1,0.242323,0.889795918367347,0.0775510204081633,0.0448979591836735,0.00816326530612245,0.0204081632653061,0.00408163265306122,0.122448979591837,0.0285714285714286,0.102040816326531,0.0163265306122449,0.216326530612245,0.293877551020408
"oopsy","oopsy",2026,31505,"Sal Stewart","CIN",451,504,114,25,0,44,4,57,17,64,7,2,0.252295,0.89484126984127,0.0873015873015873,0.0496031746031746,0,0.00793650793650794,0.00396825396825397,0.113095238095238,0.0337301587301587,0.126984126984127,0.0138888888888889,0.226190476190476,0.313492063492063
"oopsy","oopsy",2026,31522,"Tim Elko","CHW",7,7,2,0,0,0,0,1,0,1,0,0,0.236925,1,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0.285714285714286,0.285714285714286
"oopsy","oopsy",2026,31539,"Drake Baldwin","ATL",508,571,136,24,1,54,5,74,21,74,1,1,0.266817,0.889667250437828,0.0945709281961471,0.042031523642732,0.00175131348511384,0.00875656742556918,0.00175131348511384,0.129597197898424,0.0367775831873905,0.129597197898424,0.00175131348511384,0.238178633975482,0.332749562171629
"oopsy","oopsy",2026,31545,"Drew Gilbert","SFG",69,77,16,3,0,6,1,9,2,8,1,0,0.232998,0.896103896103896,0.0779220779220779,0.038961038961039,0,0.012987012987013,0,0.116883116883117,0.025974025974026,0.103896103896104,0.012987012987013,0.207792207792208,0.285714285714286
"oopsy","oopsy",2026,31562,"Zach Dezenzo","HOU",89,98,21,4,0,8,1,11,3,11,1,0,0.237382,0.908163265306122,0.0816326530612245,0.0408163265306122,0,0.0102040816326531,0,0.112244897959184,0.0306122448979592,0.112244897959184,0.0102040816326531,0.214285714285714,0.295918367346939
"oopsy","oopsy",2026,31564,"Alan Roden","MIN",190,217,48,10,1,19,5,26,4,22,3,1,0.250765,0.875576036866359,0.0875576036866359,0.0460829493087558,0.00460829493087558,0.0230414746543779,0.00460829493087558,0.119815668202765,0.0184331797235023,0.101382488479263,0.0138248847926267,0.221198156682028,0.308755760368664
"oopsy","oopsy",2026,31567,"Trey Lipscomb","WSN",13,14,3,1,0,1,0,1,0,1,0,0,0.239295,0.928571428571429,0.0714285714285714,0.0714285714285714,0,0,0,0.0714285714285714,0,0.0714285714285714,0,0.214285714285714,0.285714285714286
"oopsy","oopsy",2026,31580,"Chase Meidroth","CHW",479,560,119,21,1,65,9,63,8,47,12,4,0.248673,0.855357142857143,0.116071428571429,0.0375,0.00178571428571429,0.0160714285714286,0.00714285714285714,0.1125,0.0142857142857143,0.0839285714285714,0.0214285714285714,0.2125,0.328571428571429
"oopsy","oopsy",2026,31583,"Zach Cole","HOU",337,378,73,15,3,32,6,49,13,44,12,3,0.216502,0.891534391534392,0.0846560846560847,0.0396825396825397,0.00793650793650794,0.0158730158730159,0.00793650793650794,0.12962962962963,0.0343915343915344,0.116402116402116,0.0317460317460317,0.193121693121693,0.277777777777778
"oopsy","oopsy",2026,31595,"Brooks Lee","MIN",545,595,136,27,1,41,3,65,15,66,4,2,0.249774,0.915966386554622,0.0689075630252101,0.0453781512605042,0.00168067226890756,0.00504201680672269,0.00336134453781513,0.109243697478992,0.0252100840336134,0.110924369747899,0.00672268907563025,0.228571428571429,0.297478991596639
"oopsy","oopsy",2026,31661,"Jacob Melton","TBR",134,147,30,6,0,11,1,15,4,16,9,2,0.221355,0.91156462585034,0.0748299319727891,0.0408163265306122,0,0.00680272108843537,0.0136054421768707,0.102040816326531,0.0272108843537415,0.108843537414966,0.0612244897959184,0.204081632653061,0.27891156462585
"oopsy","oopsy",2026,31665,"Alex Freeland","LAD",42,49,9,2,0,6,1,5,1,5,1,0,0.217698,0.857142857142857,0.122448979591837,0.0408163265306122,0,0.0204081632653061,0,0.102040816326531,0.0204081632653061,0.102040816326531,0.0204081632653061,0.183673469387755,0.306122448979592
"oopsy","oopsy",2026,31680,"Cole Young","SEA",343,392,81,16,2,39,6,47,8,38,6,3,0.235421,0.875,0.0994897959183673,0.0408163265306122,0.00510204081632653,0.0153061224489796,0.0076530612244898,0.119897959183673,0.0204081632653061,0.0969387755102041,0.0153061224489796,0.206632653061224,0.306122448979592
"oopsy","oopsy",2026,31695,"Dylan Beavers","BAL",334,385,81,16,2,45,2,51,11,43,12,3,0.241967,0.867532467532467,0.116883116883117,0.0415584415584416,0.00519480519480519,0.00519480519480519,0.00779220779220779,0.132467532467532,0.0285714285714286,0.111688311688312,0.0311688311688312,0.21038961038961,0.327272727272727
"oopsy","oopsy",2026,31765,"Nacho Alvarez Jr.","ATL",6,7,1,0,0,1,0,1,0,1,0,0,0.241543,0.857142857142857,0.142857142857143,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,0.285714285714286
"oopsy","oopsy",2026,31781,"Jackson Holliday","BAL",401,462,102,20,2,53,3,63,13,53,12,4,0.254195,0.867965367965368,0.114718614718615,0.0432900432900433,0.00432900432900433,0.00649350649350649,0.00865800865800866,0.136363636363636,0.0281385281385281,0.114718614718615,0.025974025974026,0.220779220779221,0.335497835497836
"oopsy","oopsy",2026,31792,"Otto Kemp","PHI",210,238,49,10,1,17,8,30,7,26,4,2,0.233249,0.882352941176471,0.0714285714285714,0.0420168067226891,0.00420168067226891,0.0336134453781513,0.00840336134453781,0.126050420168067,0.0294117647058824,0.109243697478992,0.0168067226890756,0.205882352941176,0.277310924369748
"oopsy","oopsy",2026,31793,"Rhylan Thomas","SEA",7,7,2,0,0,0,0,1,0,1,0,0,0.246022,1,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0.285714285714286,0.285714285714286
"oopsy","oopsy",2026,31812,"Roman Anthony","BOS",540,630,142,33,3,81,4,89,19,77,8,4,0.263031,0.857142857142857,0.128571428571429,0.0523809523809524,0.00476190476190476,0.00634920634920635,0.00634920634920635,0.141269841269841,0.0301587301587302,0.122222222222222,0.0126984126984127,0.225396825396825,0.353968253968254
"oopsy","oopsy",2026,31837,"Masataka Yoshida","BOS",157,175,42,9,0,14,3,20,4,20,2,0,0.266964,0.897142857142857,0.08,0.0514285714285714,0,0.0171428571428571,0,0.114285714285714,0.0228571428571429,0.114285714285714,0.0114285714285714,0.24,0.32
"oopsy","oopsy",2026,31855,"Colby Thomas","ATH",238,259,57,14,1,13,5,32,10,35,4,2,0.239441,0.918918918918919,0.0501930501930502,0.0540540540540541,0.00386100386100386,0.0193050193050193,0.00772200772200772,0.123552123552124,0.0386100386100386,0.135135135135135,0.0154440154440154,0.22007722007722,0.27027027027027
"oopsy","oopsy",2026,31912,"Chandler Simpson","TBR",421,455,113,17,3,27,0,49,2,33,46,9,0.2683,0.925274725274725,0.0593406593406593,0.0373626373626374,0.00659340659340659,0,0.0197802197802198,0.107692307692308,0.0043956043956044,0.0725274725274725,0.101098901098901,0.248351648351648,0.307692307692308
"oopsy","oopsy",2026,31991,"Rafael Flores Jr.","PIT",48,53,11,2,0,4,0,6,2,6,0,0,0.237215,0.905660377358491,0.0754716981132075,0.0377358490566038,0,0,0,0.113207547169811,0.0377358490566038,0.113207547169811,0,0.207547169811321,0.283018867924528
"oopsy","oopsy",2026,32127,"Chase DeLauter","CLE",413,462,104,23,1,42,2,53,13,53,3,1,0.251119,0.893939393939394,0.0909090909090909,0.0497835497835498,0.00216450216450216,0.00432900432900433,0.00216450216450216,0.114718614718615,0.0281385281385281,0.114718614718615,0.00649350649350649,0.225108225108225,0.316017316017316
"oopsy","oopsy",2026,33098,"Carson McCusker",,1,1,0,0,0,0,0,0,0,0,0,0,0.224152,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,33189,"Nolan Schanuel","LAA",533,616,139,25,1,68,9,74,12,61,7,1,0.260996,0.86525974025974,0.11038961038961,0.0405844155844156,0.00162337662337662,0.0146103896103896,0.00162337662337662,0.12012987012987,0.0194805194805195,0.099025974025974,0.0113636363636364,0.225649350649351,0.336038961038961
"oopsy","oopsy",2026,33197,"Ben Williamson","TBR",209,231,51,11,1,16,3,25,3,20,4,1,0.243065,0.904761904761905,0.0692640692640693,0.0476190476190476,0.00432900432900433,0.012987012987013,0.00432900432900433,0.108225108225108,0.012987012987013,0.0865800865800866,0.0173160173160173,0.220779220779221,0.29004329004329
"oopsy","oopsy",2026,33252,"Kyle Karros","COL",193,217,48,10,1,19,2,24,4,21,1,0,0.249662,0.889400921658986,0.0875576036866359,0.0460829493087558,0.00460829493087558,0.00921658986175115,0,0.110599078341014,0.0184331797235023,0.0967741935483871,0.00460829493087558,0.221198156682028,0.308755760368664
"oopsy","oopsy",2026,33266,"Jacob Wilson","ATH",565,616,166,37,1,37,8,75,12,73,5,2,0.293909,0.917207792207792,0.0600649350649351,0.0600649350649351,0.00162337662337662,0.012987012987013,0.00324675324675325,0.121753246753247,0.0194805194805195,0.118506493506494,0.00811688311688312,0.269480519480519,0.329545454545455
"oopsy","oopsy",2026,33280,"Brice Matthews","HOU",68,77,15,3,0,8,1,9,3,8,4,1,0.218422,0.883116883116883,0.103896103896104,0.038961038961039,0,0.012987012987013,0.012987012987013,0.116883116883117,0.038961038961039,0.103896103896104,0.051948051948052,0.194805194805195,0.298701298701299
"oopsy","oopsy",2026,33321,"Luke Keaschall","MIN",492,567,125,26,1,56,13,67,13,61,26,6,0.254055,0.867724867724868,0.0987654320987654,0.0458553791887125,0.0017636684303351,0.0229276895943563,0.0105820105820106,0.118165784832451,0.0229276895943563,0.107583774250441,0.0458553791887125,0.220458553791887,0.319223985890653
"oopsy","oopsy",2026,33322,"Matt Shaw","CHC",224,252,55,10,2,23,3,32,8,28,10,3,0.244523,0.888888888888889,0.0912698412698413,0.0396825396825397,0.00793650793650794,0.0119047619047619,0.0119047619047619,0.126984126984127,0.0317460317460317,0.111111111111111,0.0396825396825397,0.218253968253968,0.30952380952381
"oopsy","oopsy",2026,33333,"Wyatt Langford","TEX",560,644,144,29,2,74,5,87,26,85,23,6,0.257952,0.869565217391304,0.114906832298137,0.0450310559006211,0.0031055900621118,0.0077639751552795,0.0093167701863354,0.135093167701863,0.0403726708074534,0.131987577639752,0.0357142857142857,0.22360248447205,0.338509316770186
"oopsy","oopsy",2026,33390,"Bryce Eldridge","SFG",383,420,86,17,0,33,2,43,15,51,1,0,0.223588,0.911904761904762,0.0785714285714286,0.0404761904761905,0,0.00476190476190476,0,0.102380952380952,0.0357142857142857,0.121428571428571,0.00238095238095238,0.204761904761905,0.283333333333333
"oopsy","oopsy",2026,33541,"Dylan Crews","WSN",537,595,130,24,4,41,11,70,18,64,26,9,0.241441,0.902521008403361,0.0689075630252101,0.0403361344537815,0.00672268907563025,0.0184873949579832,0.0151260504201681,0.117647058823529,0.0302521008403361,0.107563025210084,0.0436974789915966,0.218487394957983,0.287394957983193
"oopsy","oopsy",2026,33549,"Kyle Teel","CHW",330,380,79,14,0,43,3,42,10,39,5,1,0.240958,0.868421052631579,0.113157894736842,0.0368421052631579,0,0.00789473684210526,0.00263157894736842,0.110526315789474,0.0263157894736842,0.102631578947368,0.0131578947368421,0.207894736842105,0.321052631578947
"oopsy","oopsy",2026,33644,"Kristian Campbell","BOS",79,91,20,4,0,9,2,12,2,10,1,0,0.253776,0.868131868131868,0.0989010989010989,0.043956043956044,0,0.021978021978022,0,0.131868131868132,0.021978021978022,0.10989010989011,0.010989010989011,0.21978021978022,0.318681318681319
"oopsy","oopsy",2026,33704,"CJ Kayfus","CLE",235,266,55,12,2,24,4,34,8,29,2,1,0.23515,0.883458646616541,0.0902255639097744,0.0451127819548872,0.0075187969924812,0.0150375939849624,0.0037593984962406,0.12781954887218,0.0300751879699248,0.109022556390977,0.0075187969924812,0.206766917293233,0.296992481203008
"oopsy","oopsy",2026,33824,"Jung Hoo Lee","SFG",542,609,147,34,5,54,6,83,12,66,10,4,0.271628,0.889983579638752,0.0886699507389163,0.0558292282430213,0.00821018062397373,0.00985221674876847,0.00656814449917898,0.136288998357964,0.0197044334975369,0.108374384236453,0.0164203612479475,0.241379310344828,0.330049261083744
"oopsy","oopsy",2026,34979,"Christian Moore","LAA",393,441,90,16,3,41,3,53,13,46,7,3,0.229274,0.891156462585034,0.0929705215419501,0.036281179138322,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.120181405895692,0.0294784580498866,0.104308390022676,0.0158730158730159,0.204081632653061,0.297052154195011
"oopsy","oopsy",2026,35041,"Jac Caglianone","KCR",412,455,106,21,2,34,6,58,18,58,2,1,0.257688,0.905494505494505,0.0747252747252747,0.0461538461538462,0.0043956043956044,0.0131868131868132,0.0021978021978022,0.127472527472527,0.0395604395604396,0.127472527472527,0.0043956043956044,0.232967032967033,0.307692307692308
"oopsy","oopsy",2026,35108,"Cam Smith","HOU",448,504,108,21,3,44,6,64,13,54,6,2,0.240454,0.888888888888889,0.0873015873015873,0.0416666666666667,0.00595238095238095,0.0119047619047619,0.00396825396825397,0.126984126984127,0.0257936507936508,0.107142857142857,0.0119047619047619,0.214285714285714,0.301587301587302
"oopsy","oopsy",2026,35110,"Nick Kurtz","ATH",538,616,143,28,2,71,3,88,35,99,3,1,0.266587,0.873376623376623,0.11525974025974,0.0454545454545455,0.00324675324675325,0.00487012987012987,0.00162337662337662,0.142857142857143,0.0568181818181818,0.160714285714286,0.00487012987012987,0.232142857142857,0.347402597402597
"oopsy","oopsy",2026,35322,"Hyeseong Kim","LAD",122,133,27,5,1,8,1,14,3,13,7,2,0.224832,0.917293233082707,0.0601503759398496,0.037593984962406,0.0075187969924812,0.0075187969924812,0.0150375939849624,0.105263157894737,0.0225563909774436,0.0977443609022556,0.0526315789473684,0.203007518796992,0.263157894736842
"oopsy","oopsy",2026,,"A.J. Ewing","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0.231326,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"A.J. Vukovich","ARI",19,21,4,1,0,1,0,2,1,2,0,0,0.230921,0.904761904761905,0.0476190476190476,0.0476190476190476,0,0,0,0.0952380952380952,0.0476190476190476,0.0952380952380952,0,0.19047619047619,0.238095238095238
"oopsy","oopsy",2026,,"Aaron Antonini","DET",1,1,0,0,0,0,0,0,0,0,0,0,0.217167,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aaron Bracho",,1,1,0,0,0,0,0,0,0,0,0,0,0.206555,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aaron McKeithan","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0.221176,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aaron Parker","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0.216646,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aaron Sabato","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0.209658,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aaron Zavala","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0.193108,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Abdias De La Cruz","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0.195453,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Abel Bastidas",,1,1,0,0,0,0,0,0,0,0,0,0,0.202281,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Abel Lorenzo","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0.182039,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Abimelec Ortiz","WSN",247,273,58,11,1,21,2,31,11,32,0,1,0.233919,0.904761904761905,0.0769230769230769,0.0402930402930403,0.00366300366300366,0.00732600732600733,0.00366300366300366,0.113553113553114,0.0402930402930403,0.117216117216117,0,0.212454212454212,0.289377289377289
"oopsy","oopsy",2026,,"Abraham Nunez","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0.206718,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Abrahan Gutierrez","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0.215866,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Abrahan Ramirez","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0.208832,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adam Hackenberg","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0.201326,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adam Hall",,1,1,0,0,0,0,0,0,0,0,0,0,0.205328,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adam Retzbach","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0.186839,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adam Zebrowski","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0.204373,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adan Sanchez",,1,1,0,0,0,0,0,0,0,0,0,0,0.195697,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Addison Kopack",,1,1,0,0,0,0,0,0,0,0,0,0,0.199185,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adrian De Leon","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0.178512,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adrian Garcia",,1,1,0,0,0,0,0,0,0,0,0,0,0.21666,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adrian Gil","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0.175809,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adrian Pinto","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0.233077,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adrian Placencia","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0.191333,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adrian Rodriguez","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0.191298,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adrian Santana","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0.228639,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adrián Sugastey","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0.235391,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Adriander Mejía","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0.218287,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aeverson Arteaga","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0.20686,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Ahbram Liendo","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0.207504,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aidan Longwell","COL",1,1,0,0,0,0,0,0,0,0,0,0,0.23761,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aidan Miller","PHI",37,42,8,2,0,4,1,5,1,4,3,1,0.231673,0.880952380952381,0.0952380952380952,0.0476190476190476,0,0.0238095238095238,0.0238095238095238,0.119047619047619,0.0238095238095238,0.0952380952380952,0.0714285714285714,0.19047619047619,0.285714285714286
"oopsy","oopsy",2026,,"Aidan Smith","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0.206936,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aiden Taurek","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0.219631,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aiva Arquette","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0.21948,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"AJ Salgado","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0.209056,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alan Espinal","COL",1,1,0,0,0,0,0,0,0,0,0,0,0.191796,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Albert Fabian","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0.213942,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Albert Feliz",,1,1,0,0,0,0,0,0,0,0,0,0,0.180562,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Albert Gutierrez","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0.187586,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alberth Palma","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0.224795,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alberto Barriga","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0.186694,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alberto Hernandez","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0.205218,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alberto Mendez",,1,1,0,0,0,0,0,0,0,0,0,0,0.197775,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alberto Rios","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0.189303,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Albertson Asigen",,1,1,0,0,0,0,0,0,0,0,0,0,0.197534,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aldalay Kolokie","COL",1,1,0,0,0,0,0,0,0,0,0,0,0.217963,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aldo Gaxiola","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0.209642,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Aldrin Lucas",,1,1,0,0,0,0,0,0,0,0,0,0,0.207803,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alec Makarewicz","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0.210174,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alejandro Loaiza","STL",1,1,0,0,0,0,0,0,0,0,0,0,0.19512,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alejandro Nunez","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0.214667,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alen Pineda","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0.184617,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alessander De La Cruz","COL",1,1,0,0,0,0,0,0,0,0,0,0,0.202721,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alex Binelas","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0.219009,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alex De Jesus",,1,1,0,0,0,0,0,0,0,0,0,0,0.207871,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alex Lodise","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0.207752,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alex McCoy","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0.207593,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alex Mooney","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0.196336,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alex Ramírez",,1,1,0,0,0,0,0,0,0,0,0,0,0.212278,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alex Stone","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0.21762,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alexander Albertus","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0.222295,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alexander Benua","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0.19595,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alexander Martinez",,1,1,0,0,0,0,0,0,0,0,0,0,0.193839,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alexander Ramirez","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0.188864,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alexander Vargas","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0.207413,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alexey Lumpuy","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0.18266,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alexis Hernandez","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0.193217,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alexis Hernandez","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0.210293,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alfonsin Rosario","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0.206164,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alfonzo Martinez","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0.20295,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alfredo Alcantara","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0.194214,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alfredo Duno","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0.226849,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alfredo Velásquez","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0.232079,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Ali Camarillo","ATH",1,1,0,0,0,0,0,0,0,0,0,0,0.213228,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Alirio Ferrebus","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0.220815,1,0,0,0,0,0,0,0,0,0,0,0
"oopsy","oopsy",2026,,"Allan Castro","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0.229017,1,0,0,0,0,0,0,0,0,0,0,0
