"player_id","player_name","team","tbf","ip","gs","siera","xfip","k_minus_bb_pct","contact_pct","csw_pct","balls","pitches","ball_pct_raw","stuff_plus","pitching_plus","start_ip","relief_ip","start_ip_relief_ip_raw","ip_per_gs","ball_pct","start_share","start_ip_filled","relief_ip_filled","lookback_season"
681869,"Shawn Dubin","- - -",145,33.6666666666667,0,3.95341824711392,4.23298439023802,2.54545455,0.81632653,0.26134301,206,551,,97.6668378622187,89.2636060885905,,33.6666666666667,,,37.3865698729583,0,0,33.6666666666667,2025
605452,"Joe Ross","PHI",228,51,1,4.35465213819616,4.65482985706981,2.16666667,0.80549199,0.23317865,308,862,,93.2066357308585,96.8161948955917,2,49,,51,35.7308584686775,0.0392156862745098,2,49,2025
661527,"Seth Martinez","MIA",27,6.66666666666667,0,6.03011482512978,6.29152873459874,1.33333333,0.80357143,0.25,45,120,,102.678333333333,93.3245,,6.66666666666667,,,37.5,0,0,6.66666666666667,2025
696270,"Ryan Johnson","LAA",72,14.6666666666667,0,3.59162211096863,3.9732987577059,3.2,0.76153846,0.27898551,100,276,,102.762816901408,102.849577464789,,14.6666666666667,,,36.231884057971,0,0,14.6666666666667,2025
684974,"Craig Yoho","MIL",41,8.66666666666667,0,6.6141745542649,6.76022080780625,0.77777778,0.76470588,0.25,78,176,,91.5573333333333,85.1997777777778,,8.66666666666667,,,44.3181818181818,0,0,8.66666666666667,2025
669145,"Bruce Zimmermann","MIL",28,6,1,5.98365636842768,6.11441195706526,0.5,0.90243902,0.24175824,32,91,,88.0828571428571,87.387032967033,6,,,6,35.1648351648352,1,6,0,2025
547184,"Michael Kelly","ATH",166,39.6666666666667,0,4.85180727419988,5.12892588177662,1.52631579,0.8113879,0.27507599,246,658,,106.954155251142,99.4496803652968,,39.6666666666667,,,37.3860182370821,0,0,39.6666666666667,2025
663947,"Tyler Holton","DET",312,78.6666666666667,6,3.60611238290522,3.56740627640336,3.76470588,0.77330896,0.28189655,404,1160,,103.162283263246,105.092051976451,8.33333333333333,70.3333333333333,,13.1111111111111,34.8275862068965,0.105932203389831,8.33333333333333,70.3333333333333,2025
471911,"Carlos Carrasco","- - -",212,45.6666666666667,9,4.96165795870461,4.99108075520863,2,0.78248588,0.24775353,307,779,,81.0968323869924,87.8690064090956,40.6666666666667,5,,5.07407407407407,39.4094993581515,0.89051094890511,40.6666666666667,5,2025
606996,"Kyle Hart","SDP",179,43,6,4.40647995458591,4.9346717372265,2.84615385,0.80592105,0.28323699,249,692,,99.5378041802011,96.7094513438331,25.6666666666667,17.3333333333333,,7.16666666666667,35.9826589595376,0.596899224806202,25.6666666666667,17.3333333333333,2025
666215,"Forrest Whitley","- - -",66,12,0,5.01408617409137,6.08318058767625,1.5,0.8220339,0.23828125,98,256,,106.971449652778,92.5164033564815,,11.2999997138977,,,38.28125,0,0,11.2999997138977,2025
592426,"Luke Jackson","- - -",219,51,0,4.85860120258558,4.9195187520761,1.35714286,0.79063361,0.25445293,296,786,,92.9549258205463,101.455974083994,,50.3000001907349,,,37.6590330788804,0,0,50.3000001907349,2025
674072,"Tommy Henry","ARI",26,6.66666666666667,0,2.16030052048041,2.56017985225139,8,0.76923077,0.28037383,37,107,,78.7647169811321,85.2209433962264,,6.66666666666667,,,34.5794392523364,0,0,6.66666666666667,2025
663738,"Daniel Lynch IV","KCR",289,67.6666666666667,2,4.62009271499536,4.8187093563959,1.73076923,0.79784946,0.27757353,413,1088,,95.2633783318014,88.3715066771194,4.33333333333333,63.3333333333333,,33.8333333333333,37.9595588235294,0.0640394088669951,4.33333333333333,63.3333333333333,2025
